run,batch_index,query_indices,query_count,batch_latency_ns,recall_at_10,result_ids
2,43,61,1,60002525,1.0,"[[""31414"", ""23159"", ""2259"", ""8791"", ""20401"", ""29753"", ""15373"", ""32465"", ""4407"", ""6313""]]"
2,44,43,1,60990157,1.0,"[[""36488"", ""6019"", ""23159"", ""29753"", ""5905"", ""6887"", ""39450"", ""33554"", ""41950"", ""43202""]]"
2,45,0,1,57387572,1.0,"[[""48969"", ""4407"", ""1137"", ""32558"", ""4465"", ""43814"", ""7911"", ""34971"", ""16761"", ""43202""]]"
2,46,48,1,58815194,1.0,"[[""5657"", ""48969"", ""24333"", ""12794"", ""32465"", ""19174"", ""47674"", ""2489"", ""41950"", ""23389""]]"
2,47,14,1,58453141,1.0,"[[""5657"", ""8791"", ""47455"", ""18366"", ""36488"", ""19174"", ""47674"", ""4407"", ""46062"", ""43202""]]"
2,48,9,1,58720512,1.0,"[[""7911"", ""43202"", ""1137"", ""31414"", ""6887"", ""12794"", ""19174"", ""6313"", ""4465"", ""2259""]]"
2,49,20,1,60479171,1.0,"[[""6887"", ""4465"", ""47455"", ""23389"", ""12794"", ""2259"", ""15373"", ""7911"", ""24333"", ""41950""]]"
2,50,49,1,59591209,1.0,"[[""2259"", ""15373"", ""39450"", ""46062"", ""24136"", ""16761"", ""24333"", ""23389"", ""16449"", ""4407""]]"
2,51,54,1,58671609,1.0,"[[""13989"", ""6887"", ""18366"", ""33554"", ""24333"", ""2259"", ""1137"", ""48969"", ""15373"", ""23389""]]"
2,52,6,1,59208734,1.0,"[[""5657"", ""48969"", ""6025"", ""31414"", ""32558"", ""33554"", ""7911"", ""5905"", ""18493"", ""47674""]]"
2,53,52,1,59667674,1.0,"[[""32465"", ""2259"", ""6887"", ""36329"", ""48969"", ""10065"", ""29753"", ""1137"", ""47644"", ""4407""]]"
2,54,50,1,58814003,1.0,"[[""7911"", ""4407"", ""36329"", ""5905"", ""48969"", ""19174"", ""43814"", ""39450"", ""47674"", ""12794""]]"
2,55,56,1,59623007,1.0,"[[""19174"", ""9281"", ""23389"", ""15373"", ""8791"", ""12794"", ""13989"", ""6887"", ""46062"", ""47644""]]"
2,56,38,1,58098679,1.0,"[[""9281"", ""5657"", ""18493"", ""41950"", ""12794"", ""4465"", ""34971"", ""46062"", ""16761"", ""5905""]]"
2,57,34,1,58128524,1.0,"[[""2259"", ""12794"", ""2489"", ""29753"", ""3983"", ""10065"", ""12192"", ""47674"", ""18366"", ""15373""]]"
2,58,10,1,59147603,1.0,"[[""41950"", ""24333"", ""48969"", ""2489"", ""8791"", ""36329"", ""18366"", ""5905"", ""46062"", ""19174""]]"
2,59,26,1,59141063,1.0,"[[""41950"", ""6887"", ""12192"", ""9281"", ""19174"", ""842"", ""2489"", ""12794"", ""36329"", ""18366""]]"
2,60,53,1,59897538,1.0,"[[""842"", ""5657"", ""6887"", ""46062"", ""16761"", ""15373"", ""4465"", ""23389"", ""12794"", ""47674""]]"
2,61,18,1,60077238,1.0,"[[""9281"", ""7911"", ""32465"", ""4465"", ""18366"", ""8791"", ""47455"", ""43202"", ""31414"", ""36488""]]"
2,62,22,1,60578310,1.0,"[[""2259"", ""4407"", ""6887"", ""29753"", ""24136"", ""31414"", ""43202"", ""47644"", ""36488"", ""10065""]]"
2,63,30,1,59736496,1.0,"[[""32558"", ""41950"", ""12192"", ""31414"", ""10065"", ""13989"", ""47674"", ""23159"", ""5657"", ""6019""]]"
