run,batch_index,query_indices,query_count,batch_latency_ns,recall_at_10,result_ids
1,22,18,1,2889695,1.0,"[[""8101"", ""9494"", ""9011"", ""1817"", ""6891"", ""9008"", ""99"", ""657"", ""7646"", ""9587""]]"
1,23,31,1,2902720,1.0,"[[""705"", ""51"", ""7"", ""8689"", ""255"", ""1051"", ""2537"", ""6922"", ""657"", ""545""]]"
1,24,12,1,2963774,1.0,"[[""4061"", ""1222"", ""1411"", ""7"", ""6793"", ""9984"", ""8254"", ""4147"", ""1712"", ""8065""]]"
1,25,7,1,3028284,1.0,"[[""1222"", ""9984"", ""3245"", ""2231"", ""2019"", ""3748"", ""729"", ""3766"", ""8935"", ""954""]]"
1,26,40,1,2921374,1.0,"[[""3218"", ""1817"", ""1927"", ""9008"", ""3787"", ""729"", ""6954"", ""3486"", ""6353"", ""705""]]"
1,27,35,1,2919410,1.0,"[[""3481"", ""7"", ""9977"", ""9984"", ""8326"", ""591"", ""6891"", ""7939"", ""2965"", ""219""]]"
1,28,22,1,2922496,1.0,"[[""7646"", ""8550"", ""8065"", ""954"", ""2765"", ""6793"", ""1713"", ""3748"", ""5265"", ""8689""]]"
1,29,27,1,2939769,1.0,"[[""6705"", ""7238"", ""1035"", ""5957"", ""9849"", ""2454"", ""9984"", ""3522"", ""3787"", ""6119""]]"
1,30,6,1,2999149,1.0,"[[""3787"", ""5114"", ""591"", ""1411"", ""6152"", ""729"", ""2614"", ""9984"", ""99"", ""657""]]"
1,31,57,1,2933878,1.0,"[[""255"", ""9008"", ""4147"", ""2454"", ""1425"", ""51"", ""8326"", ""7219"", ""7490"", ""5114""]]"
1,32,8,1,2920462,1.0,"[[""889"", ""7490"", ""4706"", ""2019"", ""885"", ""3749"", ""6119"", ""1713"", ""7646"", ""6954""]]"
1,33,42,1,2907408,1.0,"[[""6119"", ""2765"", ""87"", ""726"", ""8962"", ""7219"", ""9713"", ""3486"", ""2442"", ""3522""]]"
1,34,1,1,3003177,1.0,"[[""1347"", ""1501"", ""7491"", ""6119"", ""3787"", ""1712"", ""4061"", ""8576"", ""3522"", ""7164""]]"
1,35,61,1,2923618,1.0,"[[""4706"", ""219"", ""8215"", ""2231"", ""6891"", ""9984"", ""9849"", ""8065"", ""77"", ""8326""]]"
1,36,62,1,2927997,1.0,"[[""1051"", ""4706"", ""8576"", ""7418"", ""1662"", ""87"", ""2614"", ""9593"", ""6353"", ""99""]]"
1,37,11,1,2936423,1.0,"[[""1927"", ""889"", ""591"", ""99"", ""2454"", ""8254"", ""2019"", ""3229"", ""954"", ""657""]]"
1,38,20,1,2923899,1.0,"[[""7490"", ""3363"", ""6152"", ""6793"", ""5892"", ""885"", ""51"", ""6922"", ""8962"", ""2442""]]"
1,39,45,1,2945519,1.0,"[[""1662"", ""5114"", ""8935"", ""255"", ""3486"", ""6891"", ""5694"", ""1501"", ""9756"", ""8576""]]"
1,40,5,1,2907368,1.0,"[[""9977"", ""219"", ""51"", ""6890"", ""1035"", ""7646"", ""9011"", ""6353"", ""2965"", ""954""]]"
1,41,46,1,2936002,1.0,"[[""1662"", ""2537"", ""219"", ""9849"", ""5694"", ""2454"", ""3749"", ""1453"", ""2614"", ""6353""]]"
1,42,56,1,3002757,1.0,"[[""91"", ""4061"", ""257"", ""7"", ""3522"", ""5694"", ""1662"", ""3486"", ""1411"", ""7418""]]"
1,43,41,1,2979613,1.0,"[[""6793"", ""3766"", ""3245"", ""5892"", ""6891"", ""7490"", ""545"", ""51"", ""7491"", ""5957""]]"
1,44,44,1,2924670,1.0,"[[""51"", ""8065"", ""985"", ""9713"", ""8215"", ""2231"", ""87"", ""1051"", ""9494"", ""5957""]]"
1,45,58,1,2979783,1.0,"[[""5265"", ""954"", ""8935"", ""257"", ""219"", ""3245"", ""3218"", ""2537"", ""8215"", ""4706""]]"
1,46,43,1,2935109,1.0,"[[""1051"", ""8101"", ""1662"", ""726"", ""7219"", ""3749"", ""5265"", ""3363"", ""3245"", ""219""]]"
1,47,51,1,2932384,1.0,"[[""8935"", ""2614"", ""3218"", ""2442"", ""1045"", ""9977"", ""5892"", ""87"", ""5114"", ""9756""]]"
1,48,48,1,2919661,1.0,"[[""1045"", ""9849"", ""8550"", ""1035"", ""8689"", ""9756"", ""5694"", ""7238"", ""8101"", ""9""]]"
1,49,9,1,2989642,1.0,"[[""1713"", ""3229"", ""985"", ""6705"", ""3363"", ""3522"", ""1035"", ""8215"", ""729"", ""2231""]]"
1,50,19,1,2938065,1.0,"[[""9713"", ""591"", ""6353"", ""1347"", ""3787"", ""2614"", ""7219"", ""3748"", ""7939"", ""9008""]]"
1,51,60,1,3324608,1.0,"[[""591"", ""9587"", ""1411"", ""2019"", ""889"", ""8326"", ""51"", ""8935"", ""3229"", ""9008""]]"
1,52,23,1,2924399,1.0,"[[""1222"", ""3766"", ""2537"", ""1347"", ""5892"", ""3749"", ""3481"", ""2765"", ""2454"", ""99""]]"
1,53,39,1,2936302,1.0,"[[""657"", ""4706"", ""1425"", ""9011"", ""1817"", ""5265"", ""8065"", ""6922"", ""255"", ""591""]]"
1,54,28,1,2901617,1.0,"[[""2614"", ""3245"", ""8101"", ""9587"", ""3787"", ""657"", ""5265"", ""2765"", ""2231"", ""1927""]]"
1,55,33,1,3243086,1.0,"[[""657"", ""6152"", ""9849"", ""5694"", ""2019"", ""2231"", ""5265"", ""9593"", ""885"", ""1712""]]"
1,56,37,1,2936272,1.0,"[[""3218"", ""6119"", ""9587"", ""8101"", ""7490"", ""1347"", ""257"", ""3481"", ""3522"", ""657""]]"
1,57,47,1,2928728,1.0,"[[""2019"", ""726"", ""4147"", ""3748"", ""1712"", ""7219"", ""7238"", ""77"", ""591"", ""8065""]]"
1,58,25,1,2940781,1.0,"[[""3363"", ""7164"", ""591"", ""985"", ""3522"", ""1222"", ""9593"", ""729"", ""1051"", ""726""]]"
1,59,63,1,2941451,1.0,"[[""99"", ""6705"", ""2497"", ""5114"", ""6152"", ""7238"", ""9849"", ""6922"", ""3486"", ""1222""]]"
1,60,17,1,2911575,1.0,"[[""9008"", ""8962"", ""6353"", ""1051"", ""77"", ""6152"", ""91"", ""1453"", ""3486"", ""5892""]]"
1,61,53,1,2929679,1.0,"[[""726"", ""3749"", ""7491"", ""6954"", ""9494"", ""8550"", ""219"", ""2965"", ""8326"", ""1347""]]"
1,62,21,1,2937174,1.0,"[[""729"", ""2497"", ""9713"", ""7491"", ""2537"", ""7238"", ""4706"", ""9756"", ""885"", ""3363""]]"
1,63,49,1,3086633,1.0,"[[""6152"", ""6890"", ""6793"", ""4706"", ""2442"", ""7"", ""2497"", ""8576"", ""9587"", ""2965""]]"
2,0,3,1,2896307,1.0,"[[""6890"", ""2454"", ""6891"", ""5694"", ""1051"", ""1662"", ""6152"", ""8550"", ""3787"", ""1411""]]"
2,1,5,1,3003518,1.0,"[[""9977"", ""219"", ""51"", ""6890"", ""1035"", ""7646"", ""9011"", ""6353"", ""2965"", ""954""]]"
2,2,37,1,2926904,1.0,"[[""3218"", ""6119"", ""9587"", ""8101"", ""7490"", ""1347"", ""257"", ""3481"", ""3522"", ""657""]]"
2,3,7,1,2932686,1.0,"[[""1222"", ""9984"", ""3245"", ""2231"", ""2019"", ""3748"", ""729"", ""3766"", ""8935"", ""954""]]"
2,4,31,1,2895826,1.0,"[[""705"", ""51"", ""7"", ""8689"", ""255"", ""1051"", ""2537"", ""6922"", ""657"", ""545""]]"
2,5,45,1,3032041,1.0,"[[""1662"", ""5114"", ""8935"", ""255"", ""3486"", ""6891"", ""5694"", ""1501"", ""9756"", ""8576""]]"
2,6,15,1,2984833,1.0,"[[""3766"", ""7"", ""1817"", ""8215"", ""7490"", ""889"", ""7238"", ""3787"", ""8065"", ""1035""]]"
2,7,12,1,3005000,1.0,"[[""4061"", ""1222"", ""1411"", ""7"", ""6793"", ""9984"", ""8254"", ""4147"", ""1712"", ""8065""]]"
2,8,57,1,2939358,1.0,"[[""255"", ""9008"", ""4147"", ""2454"", ""1425"", ""51"", ""8326"", ""7219"", ""7490"", ""5114""]]"
2,9,25,1,2944748,1.0,"[[""3363"", ""7164"", ""591"", ""985"", ""3522"", ""1222"", ""9593"", ""729"", ""1051"", ""726""]]"
2,10,59,1,2904874,1.0,"[[""2765"", ""5774"", ""1051"", ""99"", ""3486"", ""77"", ""9011"", ""1045"", ""3481"", ""3787""]]"
2,11,19,1,2924510,1.0,"[[""9713"", ""591"", ""6353"", ""1347"", ""3787"", ""2614"", ""7219"", ""3748"", ""7939"", ""9008""]]"
2,12,27,1,2934679,1.0,"[[""6705"", ""7238"", ""1035"", ""5957"", ""9849"", ""2454"", ""9984"", ""3522"", ""3787"", ""6119""]]"
2,13,17,1,2959926,1.0,"[[""9008"", ""8962"", ""6353"", ""1051"", ""77"", ""6152"", ""91"", ""1453"", ""3486"", ""5892""]]"
2,14,46,1,2922536,1.0,"[[""1662"", ""2537"", ""219"", ""9849"", ""5694"", ""2454"", ""3749"", ""1453"", ""2614"", ""6353""]]"
2,15,40,1,2966930,1.0,"[[""3218"", ""1817"", ""1927"", ""9008"", ""3787"", ""729"", ""6954"", ""3486"", ""6353"", ""705""]]"
2,16,41,1,2909452,1.0,"[[""6793"", ""3766"", ""3245"", ""5892"", ""6891"", ""7490"", ""545"", ""51"", ""7491"", ""5957""]]"
2,17,4,1,2920191,1.0,"[[""8215"", ""6119"", ""6922"", ""219"", ""9011"", ""889"", ""99"", ""255"", ""1817"", ""4706""]]"
2,18,11,1,2886269,1.0,"[[""1927"", ""889"", ""591"", ""99"", ""2454"", ""8254"", ""2019"", ""3229"", ""954"", ""657""]]"
2,19,23,1,3002656,1.0,"[[""1222"", ""3766"", ""2537"", ""1347"", ""5892"", ""3749"", ""3481"", ""2765"", ""2454"", ""99""]]"
2,20,36,1,2912949,1.0,"[[""3787"", ""657"", ""6922"", ""9587"", ""2442"", ""9849"", ""6152"", ""2231"", ""7"", ""3218""]]"
2,21,44,1,2975615,1.0,"[[""51"", ""8065"", ""985"", ""9713"", ""8215"", ""2231"", ""87"", ""1051"", ""9494"", ""5957""]]"
2,22,35,1,2899773,1.0,"[[""3481"", ""7"", ""9977"", ""9984"", ""8326"", ""591"", ""6891"", ""7939"", ""2965"", ""219""]]"
2,23,39,1,3323336,1.0,"[[""657"", ""4706"", ""1425"", ""9011"", ""1817"", ""5265"", ""8065"", ""6922"", ""255"", ""591""]]"
2,24,1,1,2965376,1.0,"[[""1347"", ""1501"", ""7491"", ""6119"", ""3787"", ""1712"", ""4061"", ""8576"", ""3522"", ""7164""]]"
2,25,2,1,3208992,1.0,"[[""1817"", ""3245"", ""9587"", ""1425"", ""8101"", ""7491"", ""9756"", ""5694"", ""7164"", ""7""]]"
2,26,32,1,3051457,1.0,"[[""5892"", ""7939"", ""591"", ""7"", ""5114"", ""1453"", ""7418"", ""1501"", ""9011"", ""6954""]]"
2,27,60,1,2922216,1.0,"[[""591"", ""9587"", ""1411"", ""2019"", ""889"", ""8326"", ""51"", ""8935"", ""3229"", ""9008""]]"
2,28,42,1,2921575,1.0,"[[""6119"", ""2765"", ""87"", ""726"", ""8962"", ""7219"", ""9713"", ""3486"", ""2442"", ""3522""]]"
2,29,47,1,3082766,1.0,"[[""2019"", ""726"", ""4147"", ""3748"", ""1712"", ""7219"", ""7238"", ""77"", ""591"", ""8065""]]"
2,30,33,1,2929089,1.0,"[[""657"", ""6152"", ""9849"", ""5694"", ""2019"", ""2231"", ""5265"", ""9593"", ""885"", ""1712""]]"
2,31,63,1,2931794,1.0,"[[""99"", ""6705"", ""2497"", ""5114"", ""6152"", ""7238"", ""9849"", ""6922"", ""3486"", ""1222""]]"
2,32,13,1,2965377,1.0,"[[""6705"", ""2231"", ""9977"", ""255"", ""9756"", ""8254"", ""3486"", ""5957"", ""2537"", ""3748""]]"
2,33,28,1,2985373,1.0,"[[""2614"", ""3245"", ""8101"", ""9587"", ""3787"", ""657"", ""5265"", ""2765"", ""2231"", ""1927""]]"
2,34,16,1,2933476,1.0,"[[""8962"", ""9"", ""9593"", ""1712"", ""591"", ""726"", ""1817"", ""7939"", ""51"", ""3481""]]"
2,35,58,1,2932916,1.0,"[[""5265"", ""954"", ""8935"", ""257"", ""219"", ""3245"", ""3218"", ""2537"", ""8215"", ""4706""]]"
2,36,29,1,2954286,1.0,"[[""51"", ""3245"", ""2497"", ""9593"", ""4061"", ""3748"", ""5892"", ""1501"", ""8550"", ""2454""]]"
2,37,24,1,3371205,1.0,"[[""8065"", ""9756"", ""7219"", ""8576"", ""8326"", ""8101"", ""77"", ""9008"", ""8254"", ""545""]]"
2,38,8,1,2933366,1.0,"[[""889"", ""7490"", ""4706"", ""2019"", ""885"", ""3749"", ""6119"", ""1713"", ""7646"", ""6954""]]"
2,39,62,1,3222979,1.0,"[[""1051"", ""4706"", ""8576"", ""7418"", ""1662"", ""87"", ""2614"", ""9593"", ""6353"", ""99""]]"
2,40,51,1,3066756,1.0,"[[""8935"", ""2614"", ""3218"", ""2442"", ""1045"", ""9977"", ""5892"", ""87"", ""5114"", ""9756""]]"
2,41,55,1,3008918,1.0,"[[""4061"", ""8962"", ""1035"", ""2497"", ""1662"", ""5114"", ""3787"", ""6890"", ""7418"", ""1501""]]"
2,42,21,1,2911014,1.0,"[[""729"", ""2497"", ""9713"", ""7491"", ""2537"", ""7238"", ""4706"", ""9756"", ""885"", ""3363""]]"
2,43,61,1,3028625,1.0,"[[""4706"", ""219"", ""8215"", ""2231"", ""6891"", ""9984"", ""9849"", ""8065"", ""77"", ""8326""]]"
2,44,43,1,2935911,1.0,"[[""1051"", ""8101"", ""1662"", ""726"", ""7219"", ""3749"", ""5265"", ""3363"", ""3245"", ""219""]]"
2,45,0,1,2967571,1.0,"[[""9849"", ""8550"", ""3218"", ""591"", ""1035"", ""6119"", ""2019"", ""3748"", ""7219"", ""1662""]]"
2,46,48,1,2911396,1.0,"[[""1045"", ""9849"", ""8550"", ""1035"", ""8689"", ""9756"", ""5694"", ""7238"", ""8101"", ""9""]]"
2,47,14,1,3014669,1.0,"[[""5957"", ""3522"", ""1817"", ""1222"", ""5114"", ""5774"", ""729"", ""9008"", ""4147"", ""2454""]]"
