engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
torch-cuda,1,24,12,1,314762,269823,10,1.0,1.0
torch-cuda,1,25,7,1,317796,272255,10,1.0,1.0
torch-cuda,1,26,40,1,297657,254976,10,1.0,1.0
torch-cuda,1,27,35,1,282834,242688,10,1.0,1.0
torch-cuda,1,28,22,1,282915,241344,10,1.0,1.0
torch-cuda,1,29,27,1,289595,247871,10,1.0,1.0
torch-cuda,1,30,6,1,283465,242495,10,1.0,1.0
torch-cuda,1,31,57,1,298698,256832,10,1.0,1.0
torch-cuda,1,32,8,1,287422,245215,10,1.0,1.0
torch-cuda,1,33,42,1,291037,245120,10,1.0,1.0
torch-cuda,1,34,1,1,305338,262080,10,1.0,1.0
torch-cuda,1,35,61,1,300661,258655,10,1.0,1.0
torch-cuda,1,36,62,1,298047,254880,10,1.0,1.0
torch-cuda,1,37,11,1,306711,263648,10,1.0,1.0
torch-cuda,1,38,20,1,298909,255807,10,1.0,1.0
torch-cuda,1,39,45,1,300611,258112,10,1.0,1.0
torch-cuda,1,40,5,1,295404,252128,10,1.0,1.0
torch-cuda,1,41,46,1,293580,251359,10,1.0,1.0
torch-cuda,1,42,56,1,297306,254976,10,1.0,1.0
torch-cuda,1,43,41,1,299009,257216,10,1.0,1.0
torch-cuda,1,44,44,1,289935,248543,10,1.0,1.0
torch-cuda,1,45,58,1,297436,255744,10,1.0,1.0
torch-cuda,1,46,43,1,288763,247232,10,1.0,1.0
torch-cuda,1,47,51,1,290346,249247,10,1.0,1.0
torch-cuda,1,48,48,1,294132,253152,10,1.0,1.0
torch-cuda,1,49,9,1,286269,244639,10,1.0,1.0
torch-cuda,1,50,19,1,286520,244831,10,1.0,1.0
torch-cuda,1,51,60,1,287702,246720,10,1.0,1.0
torch-cuda,1,52,23,1,289395,247904,10,1.0,1.0
torch-cuda,1,53,39,1,294602,247488,10,1.0,1.0
torch-cuda,1,54,28,1,289624,246687,10,1.0,1.0
torch-cuda,1,55,33,1,288833,247232,10,1.0,1.0
torch-cuda,1,56,37,1,295523,253919,10,1.0,1.0
torch-cuda,1,57,47,1,290066,246656,10,1.0,1.0
torch-cuda,1,58,25,1,288903,246751,10,1.0,1.0
torch-cuda,1,59,63,1,297987,256000,10,1.0,1.0
torch-cuda,1,60,17,1,288062,246112,10,1.0,1.0
torch-cuda,1,61,53,1,291527,249824,10,1.0,1.0
torch-cuda,1,62,21,1,304888,263264,10,1.0,1.0
torch-cuda,1,63,49,1,292809,251583,10,1.0,1.0
torch-cuda,2,0,3,1,289504,246751,10,1.0,1.0
torch-cuda,2,1,5,1,288734,246687,10,1.0,1.0
torch-cuda,2,2,37,1,288533,246656,10,1.0,1.0
torch-cuda,2,3,7,1,294321,252927,10,1.0,1.0
torch-cuda,2,4,31,1,287632,245984,10,1.0,1.0
torch-cuda,2,5,45,1,290817,246848,10,1.0,1.0
torch-cuda,2,6,15,1,296666,254783,10,1.0,1.0
torch-cuda,2,7,12,1,289234,247007,10,1.0,1.0
torch-cuda,2,8,57,1,303515,261983,10,1.0,1.0
torch-cuda,2,9,25,1,295544,253504,10,1.0,1.0
torch-cuda,2,10,59,1,292069,249696,10,1.0,1.0
torch-cuda,2,11,19,1,288463,247168,10,1.0,1.0
torch-cuda,2,12,27,1,295463,246815,10,1.0,1.0
torch-cuda,2,13,17,1,287361,246304,10,1.0,1.0
torch-cuda,2,14,46,1,288513,247263,10,1.0,1.0
torch-cuda,2,15,40,1,290926,248607,10,1.0,1.0
torch-cuda,2,16,41,1,289344,247519,10,1.0,1.0
torch-cuda,2,17,4,1,296695,255360,10,1.0,1.0
torch-cuda,2,18,11,1,290436,249183,10,1.0,1.0
torch-cuda,2,19,23,1,287121,245568,10,1.0,1.0
torch-cuda,2,20,36,1,294762,254016,10,1.0,1.0
torch-cuda,2,21,44,1,287121,245823,10,1.0,1.0
torch-cuda,2,22,35,1,299089,256895,10,1.0,1.0
torch-cuda,2,23,39,1,296545,255712,10,1.0,1.0
torch-cuda,2,24,1,1,291387,249472,10,1.0,1.0
torch-cuda,2,25,2,1,288162,246879,10,1.0,1.0
torch-cuda,2,26,32,1,297056,248927,10,1.0,1.0
torch-cuda,2,27,60,1,292919,251711,10,1.0,1.0
torch-cuda,2,28,42,1,291368,245440,10,1.0,1.0
torch-cuda,2,29,47,1,287191,245728,10,1.0,1.0
torch-cuda,2,30,33,1,313631,268992,10,1.0,1.0
torch-cuda,2,31,63,1,336775,290464,10,1.0,1.0
torch-cuda,2,32,13,1,312880,268352,10,1.0,1.0
torch-cuda,2,33,28,1,311808,267103,10,1.0,1.0
torch-cuda,2,34,16,1,315433,269279,10,1.0,1.0
torch-cuda,2,35,58,1,319049,266943,10,1.0,1.0
torch-cuda,2,36,29,1,313110,269695,10,1.0,1.0
torch-cuda,2,37,24,1,285568,243936,10,1.0,1.0
torch-cuda,2,38,8,1,288963,244192,10,1.0,1.0
torch-cuda,2,39,62,1,293100,252543,10,1.0,1.0
torch-cuda,2,40,51,1,286080,245664,10,1.0,1.0
torch-cuda,2,41,55,1,287672,246527,10,1.0,1.0
torch-cuda,2,42,21,1,294171,252575,10,1.0,1.0
torch-cuda,2,43,61,1,287221,245279,10,1.0,1.0
torch-cuda,2,44,43,1,291898,250079,10,1.0,1.0
torch-cuda,2,45,0,1,289785,247552,10,1.0,1.0
torch-cuda,2,46,48,1,288383,246432,10,1.0,1.0
torch-cuda,2,47,14,1,305899,257759,10,1.0,1.0
torch-cuda,2,48,9,1,286580,244800,10,1.0,1.0
torch-cuda,2,49,20,1,288583,246720,10,1.0,1.0
torch-cuda,2,50,49,1,295494,254112,10,1.0,1.0
torch-cuda,2,51,54,1,287271,246176,10,1.0,1.0
torch-cuda,2,52,6,1,291548,246848,10,1.0,1.0
torch-cuda,2,53,52,1,295884,254527,10,1.0,1.0
torch-cuda,2,54,50,1,294111,253087,10,1.0,1.0
torch-cuda,2,55,56,1,294191,252512,10,1.0,1.0
torch-cuda,2,56,38,1,296605,255360,10,1.0,1.0
torch-cuda,2,57,34,1,288613,246815,10,1.0,1.0
torch-cuda,2,58,10,1,302684,260448,10,1.0,1.0
torch-cuda,2,59,26,1,288713,247360,10,1.0,1.0
torch-cuda,2,60,53,1,289875,248447,10,1.0,1.0
torch-cuda,2,61,18,1,299940,257472,10,1.0,1.0
torch-cuda,2,62,22,1,290055,248416,10,1.0,1.0
torch-cuda,2,63,30,1,294021,251488,10,1.0,1.0
