run,batch_index,query_indices,query_count,batch_latency_ns,k,recall_at_k,recall_at_10,result_count,eligible_count,upload_bytes,readback_bytes,max_qenlo_allocation_bytes,process_allocation_count,process_allocated_bytes,upload_enqueue_ns,readback_completion_ns,backend_execution_ns,device_scoring_ns,device_selection_ns,actual_backend,backend_counts,lock_wait_ns,cpu_distance_path,routing_reasons,fallback,gpu_row_preparation,predicate_traversals,row_materialization_ns,materialized_rows,row_cache_hit,eligibility_predicate_kind,eligibility_representation,eligibility_generation,corpus_rows,eligibility_transfer_bytes,eligible_contiguous_runs
0,0,13,1,166897,10,1,1,10,1000,4576,192,2112128,118,25946,9757,102050,163246,7296,29248,Wgpu,Wgpu:1,180,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,1,11,1,156423,10,1,1,10,1000,4576,192,2112128,118,25946,7463,100546,153261,7296,29024,Wgpu,Wgpu:1,138,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,2,19,1,151307,10,1,1,10,1000,4576,192,2112128,118,25946,6739,98809,148415,7264,28640,Wgpu,Wgpu:1,151,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,3,46,1,152866,10,1,1,10,1000,4576,192,2112128,118,25946,6871,101042,149874,7328,28800,Wgpu,Wgpu:1,147,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,4,37,1,153367,10,1,1,10,1000,4576,192,2112128,118,25946,7079,99739,150461,7232,28736,Wgpu,Wgpu:1,159,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,5,27,1,150871,10,1,1,10,1000,4576,192,2112128,118,25946,6652,99458,148050,7168,28992,Wgpu,Wgpu:1,114,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,6,7,1,151762,10,1,1,10,1000,4576,192,2112128,118,25946,6733,100260,148960,7296,28832,Wgpu,Wgpu:1,125,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,7,15,1,151403,10,1,1,10,1000,4576,192,2112128,118,25946,6861,98602,148463,7104,29184,Wgpu,Wgpu:1,133,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,8,41,1,151427,10,1,1,10,1000,4576,192,2112128,118,25946,6779,100760,148643,7168,28960,Wgpu,Wgpu:1,130,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,9,50,1,150995,10,1,1,10,1000,4576,192,2112128,118,25946,6688,100036,148246,7296,28832,Wgpu,Wgpu:1,129,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,10,24,1,151573,10,1,1,10,1000,4576,192,2112128,118,25946,6842,99300,148853,7264,28992,Wgpu,Wgpu:1,111,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,11,8,1,149679,10,1,1,10,1000,4576,192,2112128,118,25946,6654,98001,147058,7264,28800,Wgpu,Wgpu:1,111,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,12,17,1,153092,10,1,1,10,1000,4576,192,2112128,118,25946,6717,101665,150100,7296,29152,Wgpu,Wgpu:1,105,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,13,23,1,148879,10,1,1,10,1000,4576,192,2112128,118,25946,6746,99738,145966,7296,28992,Wgpu,Wgpu:1,110,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,14,60,1,154829,10,1,1,10,1000,4576,192,2112128,118,25946,6744,99896,152108,7328,28800,Wgpu,Wgpu:1,103,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,15,49,1,148344,10,1,1,10,1000,4576,192,2112128,118,25946,6832,99825,145552,7424,28704,Wgpu,Wgpu:1,117,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,16,22,1,149751,10,1,1,10,1000,4576,192,2112128,118,25946,6917,100210,146894,7552,28672,Wgpu,Wgpu:1,129,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,17,25,1,149494,10,1,1,10,1000,4576,192,2112128,118,25946,6703,100019,146740,7392,28992,Wgpu,Wgpu:1,125,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,18,3,1,147905,10,1,1,10,1000,4576,192,2112128,118,25946,6632,99097,145153,7168,29120,Wgpu,Wgpu:1,125,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,19,16,1,149191,10,1,1,10,1000,4576,192,2112128,118,25946,6664,100664,146480,7296,28704,Wgpu,Wgpu:1,126,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,20,34,1,148415,10,1,1,10,1000,4576,192,2112128,118,25946,6600,99258,145799,7264,28960,Wgpu,Wgpu:1,117,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,21,31,1,149874,10,1,1,10,1000,4576,192,2112128,118,25946,6645,101383,146960,7264,29248,Wgpu,Wgpu:1,117,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,22,9,1,150658,10,1,1,10,1000,4576,192,2112128,118,25946,7016,99847,147598,7584,28864,Wgpu,Wgpu:1,119,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,23,12,1,154987,10,1,1,10,1000,4576,192,2112128,118,25946,6779,105974,152235,7296,28672,Wgpu,Wgpu:1,116,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,24,14,1,148805,10,1,1,10,1000,4576,192,2112128,118,25946,6587,99969,146108,7232,28992,Wgpu,Wgpu:1,132,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,25,2,1,148882,10,1,1,10,1000,4576,192,2112128,118,25946,6505,100582,146181,7296,28992,Wgpu,Wgpu:1,117,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,26,29,1,149341,10,1,1,10,1000,4576,192,2112128,118,25946,6858,100340,146610,7360,28800,Wgpu,Wgpu:1,109,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,27,30,1,161459,10,1,1,10,1000,4576,192,2112128,118,25946,6670,112107,158672,7136,29024,Wgpu,Wgpu:1,114,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,28,33,1,151804,10,1,1,10,1000,4576,192,2112128,118,25946,6889,101182,148622,7296,28992,Wgpu,Wgpu:1,118,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,29,53,1,151027,10,1,1,10,1000,4576,192,2112128,118,25946,6664,101324,148219,7296,29152,Wgpu,Wgpu:1,114,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,30,44,1,149068,10,1,1,10,1000,4576,192,2112128,118,25946,6599,99532,146314,7296,28832,Wgpu,Wgpu:1,111,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,31,35,1,147536,10,1,1,10,1000,4576,192,2112128,118,25946,6641,99589,144765,7296,28800,Wgpu,Wgpu:1,105,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
0,32,43,1,147622,10,1,1,10,1000,4576,192,2112128,118,25946,6513,99259,144636,7296,28992,Wgpu,Wgpu:1,106,not-applicable,,false,Cached,0,0,1000,true,All,SortedRows,1000,1000,4000,1
