engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
torch-cuda,1,3,36,1,279372,241024,10,1.0,1.0
torch-cuda,1,4,26,1,278411,235359,10,1.0,1.0
torch-cuda,1,5,30,1,272579,232927,10,1.0,1.0
torch-cuda,1,6,3,1,268963,230399,10,1.0,1.0
torch-cuda,1,7,32,1,274644,236128,10,1.0,1.0
torch-cuda,1,8,15,1,273682,234623,10,1.0,1.0
torch-cuda,1,9,10,1,268622,230527,10,1.0,1.0
torch-cuda,1,10,38,1,278481,239360,10,1.0,1.0
torch-cuda,1,11,24,1,269925,231519,10,1.0,1.0
torch-cuda,1,12,59,1,268873,230015,10,1.0,1.0
torch-cuda,1,13,54,1,277829,239007,10,1.0,1.0
torch-cuda,1,14,2,1,268963,230655,10,1.0,1.0
torch-cuda,1,15,34,1,267450,229984,10,1.0,1.0
torch-cuda,1,16,0,1,285634,240544,10,1.0,1.0
torch-cuda,1,17,50,1,269855,231360,10,1.0,1.0
torch-cuda,1,18,29,1,268722,229951,10,1.0,1.0
torch-cuda,1,19,13,1,269904,227200,10,1.0,1.0
torch-cuda,1,20,52,1,270606,232032,10,1.0,1.0
torch-cuda,1,21,55,1,267982,230207,10,1.0,1.0
torch-cuda,1,22,18,1,266729,228607,10,1.0,1.0
torch-cuda,1,23,31,1,268812,230015,10,1.0,1.0
torch-cuda,1,24,12,1,272991,234559,10,1.0,1.0
torch-cuda,1,25,7,1,270687,231775,10,1.0,1.0
torch-cuda,1,26,40,1,272860,233823,10,1.0,1.0
torch-cuda,1,27,35,1,269704,230943,10,1.0,1.0
torch-cuda,1,28,22,1,278371,234047,10,1.0,1.0
torch-cuda,1,29,27,1,275957,236671,10,1.0,1.0
torch-cuda,1,30,6,1,270617,232255,10,1.0,1.0
torch-cuda,1,31,57,1,269263,230207,10,1.0,1.0
torch-cuda,1,32,8,1,274784,234720,10,1.0,1.0
torch-cuda,1,33,42,1,270175,231071,10,1.0,1.0
torch-cuda,1,34,1,1,271357,231808,10,1.0,1.0
torch-cuda,1,35,61,1,287598,247807,10,1.0,1.0
torch-cuda,1,36,62,1,271839,233183,10,1.0,1.0
torch-cuda,1,37,11,1,269965,231135,10,1.0,1.0
torch-cuda,1,38,20,1,273872,234623,10,1.0,1.0
torch-cuda,1,39,45,1,269895,231327,10,1.0,1.0
torch-cuda,1,40,5,1,269775,230847,10,1.0,1.0
torch-cuda,1,41,46,1,275986,236800,10,1.0,1.0
torch-cuda,1,42,56,1,269915,230880,10,1.0,1.0
torch-cuda,1,43,41,1,268362,230527,10,1.0,1.0
torch-cuda,1,44,44,1,271358,232191,10,1.0,1.0
torch-cuda,1,45,58,1,271939,233375,10,1.0,1.0
torch-cuda,1,46,43,1,267270,229504,10,1.0,1.0
torch-cuda,1,47,51,1,266348,228543,10,1.0,1.0
torch-cuda,1,48,48,1,267500,229056,10,1.0,1.0
torch-cuda,1,49,9,1,265085,226976,10,1.0,1.0
torch-cuda,1,50,19,1,271037,227807,10,1.0,1.0
torch-cuda,1,51,60,1,291074,250272,10,1.0,1.0
torch-cuda,1,52,23,1,268102,229888,10,1.0,1.0
torch-cuda,1,53,39,1,275966,230816,10,1.0,1.0
torch-cuda,1,54,28,1,268613,230207,10,1.0,1.0
torch-cuda,1,55,33,1,268282,230399,10,1.0,1.0
torch-cuda,1,56,37,1,278852,240127,10,1.0,1.0
torch-cuda,1,57,47,1,267581,229151,10,1.0,1.0
torch-cuda,1,58,25,1,268021,229471,10,1.0,1.0
torch-cuda,1,59,63,1,276027,237279,10,1.0,1.0
torch-cuda,1,60,17,1,267590,229919,10,1.0,1.0
torch-cuda,1,61,53,1,267991,230143,10,1.0,1.0
torch-cuda,1,62,21,1,279552,240639,10,1.0,1.0
torch-cuda,1,63,49,1,282198,239488,10,1.0,1.0
torch-cuda,2,0,3,1,274022,233247,10,1.0,1.0
torch-cuda,2,1,5,1,278311,239327,10,1.0,1.0
torch-cuda,2,2,37,1,280114,241088,10,1.0,1.0
torch-cuda,2,3,7,1,269664,231104,10,1.0,1.0
torch-cuda,2,4,31,1,283120,244095,10,1.0,1.0
torch-cuda,2,5,45,1,277038,237984,10,1.0,1.0
torch-cuda,2,6,15,1,272891,233631,10,1.0,1.0
torch-cuda,2,7,12,1,279002,240703,10,1.0,1.0
torch-cuda,2,8,57,1,269654,231263,10,1.0,1.0
torch-cuda,2,9,25,1,266378,228671,10,1.0,1.0
torch-cuda,2,10,59,1,276397,238399,10,1.0,1.0
torch-cuda,2,11,19,1,274132,235743,10,1.0,1.0
torch-cuda,2,12,27,1,270647,231616,10,1.0,1.0
torch-cuda,2,13,17,1,276708,238976,10,1.0,1.0
torch-cuda,2,14,46,1,272430,233888,10,1.0,1.0
torch-cuda,2,15,40,1,267480,229568,10,1.0,1.0
torch-cuda,2,16,41,1,275716,237376,10,1.0,1.0
torch-cuda,2,17,4,1,270256,231168,10,1.0,1.0
torch-cuda,2,18,11,1,277559,238143,10,1.0,1.0
torch-cuda,2,19,23,1,277669,239040,10,1.0,1.0
torch-cuda,2,20,36,1,270265,231647,10,1.0,1.0
torch-cuda,2,21,44,1,267911,229696,10,1.0,1.0
torch-cuda,2,22,35,1,273291,235392,10,1.0,1.0
torch-cuda,2,23,39,1,266198,228031,10,1.0,1.0
torch-cuda,2,24,1,1,269474,231168,10,1.0,1.0
torch-cuda,2,25,2,1,294501,245312,10,1.0,1.0
torch-cuda,2,26,32,1,279132,236704,10,1.0,1.0
torch-cuda,2,27,60,1,269584,230976,10,1.0,1.0
torch-cuda,2,28,42,1,275856,238048,10,1.0,1.0
torch-cuda,2,29,47,1,269254,230816,10,1.0,1.0
torch-cuda,2,30,33,1,268833,231296,10,1.0,1.0
torch-cuda,2,31,63,1,274734,236543,10,1.0,1.0
torch-cuda,2,32,13,1,271658,233024,10,1.0,1.0
torch-cuda,2,33,28,1,276537,238112,10,1.0,1.0
torch-cuda,2,34,16,1,282228,243167,10,1.0,1.0
torch-cuda,2,35,58,1,268773,230432,10,1.0,1.0
torch-cuda,2,36,29,1,269194,231552,10,1.0,1.0
torch-cuda,2,37,24,1,278881,240511,10,1.0,1.0
torch-cuda,2,38,8,1,269143,231455,10,1.0,1.0
torch-cuda,2,39,62,1,266950,229056,10,1.0,1.0
torch-cuda,2,40,51,1,274734,236543,10,1.0,1.0
torch-cuda,2,41,55,1,270126,231872,10,1.0,1.0
torch-cuda,2,42,21,1,268032,229279,10,1.0,1.0
torch-cuda,2,43,61,1,277328,239327,10,1.0,1.0
torch-cuda,2,44,43,1,267810,229504,10,1.0,1.0
torch-cuda,2,45,0,1,269304,231199,10,1.0,1.0
torch-cuda,2,46,48,1,274263,236000,10,1.0,1.0
torch-cuda,2,47,14,1,271928,232736,10,1.0,1.0
torch-cuda,2,48,9,1,278140,240096,10,1.0,1.0
torch-cuda,2,49,20,1,275505,237312,10,1.0,1.0
torch-cuda,2,50,49,1,270556,232639,10,1.0,1.0
torch-cuda,2,51,54,1,268051,229632,10,1.0,1.0
torch-cuda,2,52,6,1,274834,235776,10,1.0,1.0
torch-cuda,2,53,52,1,269003,231071,10,1.0,1.0
torch-cuda,2,54,50,1,265316,227200,10,1.0,1.0
torch-cuda,2,55,56,1,272509,234847,10,1.0,1.0
torch-cuda,2,56,38,1,265516,228320,10,1.0,1.0
torch-cuda,2,57,34,1,268852,230624,10,1.0,1.0
torch-cuda,2,58,10,1,277990,239583,10,1.0,1.0
torch-cuda,2,59,26,1,282558,244448,10,1.0,1.0
torch-cuda,2,60,53,1,272529,233247,10,1.0,1.0
torch-cuda,2,61,18,1,277689,239552,10,1.0,1.0
torch-cuda,2,62,22,1,268011,230368,10,1.0,1.0
torch-cuda,2,63,30,1,275706,235743,10,1.0,1.0
