run,batch_index,query_indices,query_count,batch_latency_ns,recall_at_10,result_count,eligible_count,upload_bytes,readback_bytes,max_qenlo_allocation_bytes,process_allocation_count,process_allocated_bytes,upload_enqueue_ns,readback_completion_ns,backend_execution_ns,actual_backend,backend_counts,lock_wait_ns,cpu_distance_path,routing_reasons,fallback,gpu_row_preparation,predicate_traversals,row_materialization_ns,materialized_rows,row_cache_hit,eligibility_predicate_kind,eligibility_representation,eligibility_generation,corpus_rows,eligibility_transfer_bytes,eligible_contiguous_runs
0,0,13,1,116594,1,10,1000,0,0,,32,11273,,,114219,Cpu,Cpu:1,63,Fp32Avx2FmaCertified,,false,,1,,,,,,,,0,
0,1,11,1,83640,1,10,1000,0,0,,32,11273,,,81968,Cpu,Cpu:1,44,Fp32Avx2FmaCertified,,false,,1,,,,,,,,0,
0,2,19,1,66894,1,10,1000,0,0,,32,11273,,,65438,Cpu,Cpu:1,43,Fp32Avx2FmaCertified,,false,,1,,,,,,,,0,
0,3,46,1,67678,1,10,1000,0,0,,32,11273,,,66303,Cpu,Cpu:1,42,Fp32Avx2FmaCertified,,false,,1,,,,,,,,0,
0,4,37,1,65340,1,10,1000,0,0,,32,11273,,,63885,Cpu,Cpu:1,41,Fp32Avx2FmaCertified,,false,,1,,,,,,,,0,
0,5,27,1,65976,1,10,1000,0,0,,32,11273,,,64596,Cpu,Cpu:1,35,Fp32Avx2FmaCertified,,false,,1,,,,,,,,0,
0,6,7,1,67268,1,10,1000,0,0,,32,11273,,,65858,Cpu,Cpu:1,35,Fp32Avx2FmaCertified,,false,,1,,,,,,,,0,
0,7,15,1,65519,1,10,1000,0,0,,32,11273,,,64026,Cpu,Cpu:1,44,Fp32Avx2FmaCertified,,false,,1,,,,,,,,0,
0,8,41,1,66116,1,10,1000,0,0,,32,11273,,,64651,Cpu,Cpu:1,42,Fp32Avx2FmaCertified,,false,,1,,,,,,,,0,
0,9,50,1,65278,1,10,1000,0,0,,32,11273,,,63842,Cpu,Cpu:1,42,Fp32Avx2FmaCertified,,false,,1,,,,,,,,0,
