run,batch_index,query_indices,query_count,batch_latency_ns,recall_at_10,result_count,eligible_count,upload_bytes,readback_bytes,max_qenlo_allocation_bytes,process_allocation_count,process_allocated_bytes,upload_enqueue_ns,readback_completion_ns,backend_execution_ns,actual_backend,backend_counts,lock_wait_ns,cpu_distance_path,routing_reasons,fallback,gpu_row_preparation,predicate_traversals,row_materialization_ns,materialized_rows,row_cache_hit,eligibility_predicate_kind,eligibility_representation,eligibility_generation,corpus_rows,eligibility_transfer_bytes,eligible_contiguous_runs
0,0,13,1,87764,1,10,1000,4576,160,1587200,127,37892,5159,55393,84478,Wgpu,Wgpu:1,60,not-applicable,,false,OnePass,1,1483,1000,,All,SortedRows,1000,1000,4000,1
0,1,11,1,79809,1,10,1000,4576,160,1587200,127,37892,3406,53119,76493,Wgpu,Wgpu:1,40,not-applicable,,false,OnePass,1,1693,1000,,All,SortedRows,1000,1000,4000,1
0,2,19,1,75140,1,10,1000,4576,160,1587200,127,37892,3457,52478,72345,Wgpu,Wgpu:1,50,not-applicable,,false,OnePass,1,1542,1000,,All,SortedRows,1000,1000,4000,1
0,3,46,1,74018,1,10,1000,4576,160,1587200,127,37892,3447,52297,71233,Wgpu,Wgpu:1,50,not-applicable,,false,OnePass,1,1462,1000,,All,SortedRows,1000,1000,4000,1
0,4,37,1,74088,1,10,1000,4576,160,1587200,127,37892,3226,52468,71373,Wgpu,Wgpu:1,40,not-applicable,,false,OnePass,1,1422,1000,,All,SortedRows,1000,1000,4000,1
0,5,27,1,73428,1,10,1000,4576,160,1587200,127,37892,3176,52077,70723,Wgpu,Wgpu:1,50,not-applicable,,false,OnePass,1,1423,1000,,All,SortedRows,1000,1000,4000,1
0,6,7,1,77966,1,10,1000,4576,160,1587200,127,37892,3366,52418,75290,Wgpu,Wgpu:1,81,not-applicable,,false,OnePass,1,1402,1000,,All,SortedRows,1000,1000,4000,1
0,7,15,1,77084,1,10,1000,4576,160,1587200,127,37892,3366,52368,74008,Wgpu,Wgpu:1,60,not-applicable,,false,OnePass,1,1513,1000,,All,SortedRows,1000,1000,4000,1
0,8,41,1,74459,1,10,1000,4576,160,1587200,127,37892,3427,52348,71634,Wgpu,Wgpu:1,60,not-applicable,,false,OnePass,1,1523,1000,,All,SortedRows,1000,1000,4000,1
0,9,50,1,74830,1,10,1000,4576,160,1587200,127,37892,3206,53119,72115,Wgpu,Wgpu:1,40,not-applicable,,false,OnePass,1,1483,1000,,All,SortedRows,1000,1000,4000,1
0,10,24,1,75601,1,10,1000,4576,160,1587200,127,37892,3347,53561,72606,Wgpu,Wgpu:1,40,not-applicable,,false,OnePass,1,1503,1000,,All,SortedRows,1000,1000,4000,1
0,11,8,1,74820,1,10,1000,4576,160,1587200,127,37892,3336,52137,72225,Wgpu,Wgpu:1,40,not-applicable,,false,OnePass,1,1503,1000,,All,SortedRows,1000,1000,4000,1
0,12,17,1,75672,1,10,1000,4576,160,1587200,127,37892,3467,52458,72967,Wgpu,Wgpu:1,40,not-applicable,,false,OnePass,1,1473,1000,,All,SortedRows,1000,1000,4000,1
0,13,23,1,74289,1,10,1000,4576,160,1587200,127,37892,3306,52438,71554,Wgpu,Wgpu:1,50,not-applicable,,false,OnePass,1,1523,1000,,All,SortedRows,1000,1000,4000,1
0,14,60,1,76814,1,10,1000,4576,160,1587200,127,37892,3125,52458,74108,Wgpu,Wgpu:1,40,not-applicable,,false,OnePass,1,1402,1000,,All,SortedRows,1000,1000,4000,1
0,15,49,1,74409,1,10,1000,4576,160,1587200,127,37892,3196,52348,71664,Wgpu,Wgpu:1,60,not-applicable,,false,OnePass,1,1593,1000,,All,SortedRows,1000,1000,4000,1
0,16,22,1,74489,1,10,1000,4576,160,1587200,127,37892,3366,52748,71784,Wgpu,Wgpu:1,70,not-applicable,,false,OnePass,1,1493,1000,,All,SortedRows,1000,1000,4000,1
0,17,25,1,73979,1,10,1000,4576,160,1587200,127,37892,3266,52558,71344,Wgpu,Wgpu:1,50,not-applicable,,false,OnePass,1,1563,1000,,All,SortedRows,1000,1000,4000,1
0,18,3,1,73597,1,10,1000,4576,160,1587200,127,37892,3326,52238,70782,Wgpu,Wgpu:1,80,not-applicable,,false,OnePass,1,1403,1000,,All,SortedRows,1000,1000,4000,1
0,19,16,1,74119,1,10,1000,4576,160,1587200,127,37892,3236,52999,71624,Wgpu,Wgpu:1,70,not-applicable,,false,OnePass,1,1412,1000,,All,SortedRows,1000,1000,4000,1
