engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
faiss-flat,0,192,3078;3841;2497;3428;3430;4899;2260;3403;357;3171;203;3270;306;1240;1461;3723,16,243085,,10,1.0,1.0
faiss-flat,0,193,867;4467;3922;4752;577;3578;2105;3625;4540;766;3928;3357;4595;2546;1632;4440,16,235884,,10,1.0,1.0
faiss-flat,0,194,2287;1602;2274;3032;926;4524;3126;4291;692;2282;755;3295;2210;1444;3734;4265,16,241903,,10,1.0,1.0
faiss-flat,0,195,4039;650;734;1716;3022;3333;1586;3405;400;3929;517;3671;4409;186;3091;1388,16,228603,,10,1.0,1.0
faiss-flat,0,196,2427;3147;3732;1320;1499;3606;2450;4;2887;198;4455;1412;4194;4782;3626;2684,16,250205,,10,1.0,1.0
faiss-flat,0,197,3898;902;1674;3575;968;3803;477;3585;3591;3303;1563;4244;371;18;3874;4783,16,227431,,10,1.0,1.0
faiss-flat,0,198,3963;3247;197;4423;3697;4889;2289;2932;3358;3453;723;4066;3956;1354;1057;1420,16,257817,,10,1.0,1.0
faiss-flat,0,199,1937;4613;594;528;4860;3645;2195;2308;389;218;4536;3634;2850;3225;4670;3339,16,231838,,10,1.0,1.0
faiss-flat,0,200,3669;3840;1966;4778;1160;54;1889;3768;3293;2342;609;756;3337;2160;3845;4511,16,243676,,10,1.0,1.0
faiss-flat,0,201,429;720;3902;3277;837;3673;1030;4261;885;1970;4957;1236;939;2696;4995;3618,16,247091,,10,1.0,1.0
faiss-flat,0,202,3433;1494;2690;1616;958;1552;2467;3559;3003;2190;1352;4191;2751;4432;435;4829,16,225548,,10,1.0,1.0
faiss-flat,0,203,611;4466;96;2168;4946;4279;4886;2892;1522;4444;4897;4699;1718;2750;3818;3463,16,245268,,10,1.0,1.0
faiss-flat,0,204,2672;4985;1083;2796;4091;1006;1760;3738;1866;2014;1569;3088;1427;1308;834;4399,16,229144,,10,1.0,1.0
faiss-flat,0,205,578;3985;3850;3589;1842;3600;2490;3503;1046;3798;1538;3681;1523;4183;3824;4527,16,252569,,10,1.0,1.0
faiss-flat,0,206,1064;310;206;4280;3786;3188;1941;3551;2498;630;3098;4657;752;3660;2451;3407,16,208633,,10,1.0,1.0
faiss-flat,0,207,3301;3825;68;1724;1871;3060;539;3791;383;2202;1299;796;625;716;2157;3547,16,255203,,10,1.0,1.0
faiss-flat,0,208,4412;102;2587;3739;4276;50;2778;3467;2799;3042;72;3583;342;3613;555;3664,16,231508,,10,1.0,1.0
faiss-flat,0,209,808;3369;2205;2248;1710;4611;1989;2356;3538;4301;621;4683;990;1268;2905;1612,16,245428,,10,1.0,1.0
faiss-flat,0,210,3737;3076;2041;3459;1578;3869;3770;3537;2845;694;937;3044;1909;24;537;2284,16,228092,,10,1.0,1.0
faiss-flat,0,211,377;3523;1251;3764;1775;3789;3311;3667;163;2944;2439;916;4401;1434;1688;3607,16,243586,,10,1.0,1.0
faiss-flat,0,212,602;1364;4310;1976;3829;414;4518;4331;1591;4403;3661;540;562;4303;390;4786,16,208052,,10,1.0,1.0
faiss-flat,0,213,1549;1896;1118;2476;1104;1066;1345;4373;1984;2354;3477;176;3725;4653;646;3567,16,228773,,10,1.0,1.0
faiss-flat,0,214,2551;2614;1008;3276;4547;3294;951;4491;4646;2226;3802;4349;2527;4040;446;3689,16,204127,,10,1.0,1.0
faiss-flat,0,215,1390;2196;367;1540;4608;4456;1359;3693;4076;4922;3361;4061;3286;4357;1074;4721,16,226760,,10,1.0,1.0
faiss-flat,0,216,2699;3402;2298;3479;1280;2834;1747;3471;2000;1904;805;612;255;3943;375;4219,16,227201,,10,1.0,1.0
faiss-flat,0,217,1864;1172;1991;4144;4395;950;2619;3993;4171;4734;3474;4619;4442;2004;3558;2444,16,229835,,10,1.0,1.0
faiss-flat,0,218,2812;1826;483;3555;1116;4784;4184;4838;4235;4290;2670;1712;3041;3340;774;2572,16,229985,,10,1.0,1.0
faiss-flat,0,219,4322;1184;785;1396;467;3847;4161;4623;1850;4970;666;3807;3913;4827;387;3686,16,230225,,10,1.0,1.0
faiss-flat,0,220,2368;1214;2347;264;30;4105;2488;3735;4021;2986;783;1928;877;2844;1264;3420,16,213351,,10,1.0,1.0
faiss-flat,0,221,1768;4278;790;2884;4668;3206;2454;2396;2475;64;4176;4223;3338;2374;2106;460,16,233561,,10,1.0,1.0
faiss-flat,0,222,3678;2012;2650;4523;4125;1378;2982;3959;138;2592;2357;2052;969;2958;3487;1292,16,209063,,10,1.0,1.0
faiss-flat,0,223,91;458;4602;3560;442;1326;2797;4055;3958;4050;3903;4943;1659;910;767;3827,16,229033,,10,1.0,1.0
faiss-flat,0,224,1968;3619;4221;3939;3391;3742;1315;3284;3325;2410;2869;2788;3057;3964;595;2492,16,219049,,10,1.0,1.0
faiss-flat,0,225,4715;1584;809;1120;234;3769;3149;3727;4134;1244;4573;1380;3335;1458;70;3677,16,225428,,10,1.0,1.0
faiss-flat,0,226,3593;550;3411;2852;2581;1274;4814;4087;3096;4635;2341;3992;4475;4003;3236;4380,16,234592,,10,1.0,1.0
faiss-flat,0,227,220;4981;4707;1836;651;98;4119;4669;3530;1642;3960;2868;2762;2770;3082;4127,16,241743,,10,1.0,1.0
faiss-flat,0,228,3904;2722;363;588;461;3498;1065;1004;1117;842;1668;3196;3629;2352;3844;3842,16,220781,,10,1.0,1.0
faiss-flat,0,229,1740;2376;1693;1628;2146;2862;4163;4295;336;1660;2247;3987;2634;4139;2425;3468,16,222414,,10,1.0,1.0
faiss-flat,0,230,57;4549;2255;3831;614;2358;3308;4215;2468;4883;2784;292;4143;3488;2914;3711,16,210045,,10,1.0,1.0
faiss-flat,0,231,3644;978;4224;1440;3921;1052;80;708;3528;798;162;3444;1465;3030;250;4817,16,228202,,10,1.0,1.0
faiss-flat,0,232,155;952;938;1360;4987;826;4991;2940;2122;1218;2543;3967;65;4869;4486;3787,16,205749,,10,1.0,1.0
faiss-flat,0,233,2223;1786;1891;4813;2199;90;4924;4973;3037;194;4079;4990;2437;2808;2704;3839,16,249394,,10,1.0,1.0
faiss-flat,0,234,4363;1936;4938;108;2462;1452;2946;3859;149;1798;1379;2820;3995;1422;1125;1228,16,238698,,10,1.0,1.0
faiss-flat,0,235,1728;2718;1405;2560;4849;522;3255;4093;4507;4609;1539;4383;1953;1762;4948;2988,16,250246,,10,1.0,1.0
faiss-flat,0,236,4016;2598;1858;4343;2519;638;2810;2772;967;944;1529;3935;2338;1126;4240;1084,16,237557,,10,1.0,1.0
faiss-flat,0,237,3178;4464;4097;3056;28;3074;1918;3909;1304;2754;538;1028;3374;1294;4384;3951,16,248723,,10,1.0,1.0
faiss-flat,0,238,3640;4122;1791;4407;4514;3548;3657;4101;854;4255;2534;2032;1673;516;2119;4095,16,207101,,10,1.0,1.0
faiss-flat,0,239,126;2680;121;4421;4448;1456;2185;4746;3656;374;1913;996;992;3990;3955;4159,16,226249,,10,1.0,1.0
faiss-flat,0,240,3048;3534;3887;4114;1233;4298;3394;3975;59;680;1009;4772;1573;2350;2107;1020,16,229084,,10,1.0,1.0
faiss-flat,0,241,1197;3490;4438;3612;3198;2638;1054;4089;39;1814;801;3971;635;1638;1729;4680,16,245879,,10,1.0,1.0
faiss-flat,0,242,1845;2254;4338;2016;1805;2246;3795;436;379;4013;2036;1920;2280;3923;4445;620,16,228803,,10,1.0,1.0
faiss-flat,0,243,1493;2180;2218;4323;4285;4151;3524;4965;150;284;843;940;2906;1216;4103;4799,16,241272,,10,1.0,1.0
faiss-flat,0,244,3976;2846;3343;1056;1501;2508;1190;4231;2552;4340;2179;3532;657;1908;4664;1340,16,226019,,10,1.0,1.0
faiss-flat,0,245,637;200;1971;160;4522;4940;560;4805;2055;1680;2126;2324;1521;3957;1682;3244,16,228914,,10,1.0,1.0
faiss-flat,0,246,3138;418;1302;4555;1734;3784;1079;4351;4324;1934;4828;1464;2774;4510;1764;4895,16,209344,,10,1.0,1.0
faiss-flat,0,247,966;2346;3729;456;4904;2702;270;1556;2273;2786;4485;1544;1982;748;4153;4479,16,230256,,10,1.0,1.0
faiss-flat,0,248,3632;1722;4910;4113;3153;974;551;4075;991;4885;365;3264;453;3870;1769;4410,16,220471,,10,1.0,1.0
faiss-flat,0,249,3280;1942;4650;964;280;4074;2164;388;1776;1788;15;1128;544;1450;1690;4655,16,243586,,10,1.0,1.0
faiss-flat,0,250,100;2536;2945;4625;4158;4067;1867;4473;3937;2656;2545;196;3313;1166;2565;4047,16,225658,,10,1.0,1.0
faiss-flat,0,251,3097;3946;3090;580;1451;3450;1557;4903;489;4737;589;4090;2827;1088;4988;2668,16,230666,,10,1.0,1.0
faiss-flat,0,252,613;3108;2442;4677;2305;4811;3763;4147;3838;4000;1956;872;787;1986;271;4449,16,219400,,10,1.0,1.0
faiss-flat,0,253,1261;4661;2022;2424;3941;648;1536;1316;2693;2858;393;2184;615;2328;7;2924,16,254853,,10,1.0,1.0
faiss-flat,0,254,2386;212;1784;568;1792;3936;1861;4272;99;804;1822;2116;4627;2708;714;684,16,230866,,10,1.0,1.0
faiss-flat,0,255,2159;4098;4604;3288;130;2394;4487;2716;3979;2540;1252;152;3743;3068;3035;3116,16,242815,,10,1.0,1.0
faiss-flat,0,256,2436;1338;2430;1312;4662;4871;3792;884;4038;3970;3945;3300;2705;4499;2115;2428,16,212989,,10,1.0,1.0
faiss-flat,0,257,410;104;3556;120;4029;806;3624;3996;1507;4054;210;4909;4687;3622;1400;4735,16,247010,,10,1.0,1.0
faiss-flat,0,258,227;2780;3010;1960;3721;258;4607;4242;1094;4400;3215;4167;1149;4785;1564;3372,16,228352,,10,1.0,1.0
faiss-flat,0,259,3505;214;849;3740;3961;1146;1287;1692;3144;668;4891;4443;1650;4138;707;4789,16,223796,,10,1.0,1.0
faiss-flat,0,260,4282;4271;3412;4342;267;3750;1341;4959;4960;4336;302;3252;2687;2604;3387;3836,16,227882,,10,1.0,1.0
faiss-flat,0,261,4111;2666;3748;2312;1513;3804;719;1732;2805;2926;4797;2024;4802;1738;3799;524,16,249765,,10,1.0,1.0
faiss-flat,0,262,2491;1524;3577;1368;3009;1856;1439;4695;822;3356;2646;2896;4470;328;3209;1852,16,227251,,10,1.0,1.0
faiss-flat,0,263,486;290;3100;672;1035;1614;321;1652;451;2230;2290;1516;4232;3346;2371;4927,16,241442,,10,1.0,1.0
faiss-flat,0,264,674;1170;55;3796;2239;1070;557;332;3120;116;4216;1780;3251;2530;791;2652,16,246811,,10,1.0,1.0
faiss-flat,0,265,85;4599;4362;4451;4648;2904;3817;4503;4788;2994;2522;664;3473;2026;1987;4415,16,246750,,10,1.0,1.0
faiss-flat,0,266,4925;3464;4639;2404;3380;4696;671;2996;535;4703;157;4436;192;122;1331;2828,16,229995,,10,1.0,1.0
faiss-flat,0,267,2364;1890;4309;1164;3249;4315;4031;4533;2372;3426;1854;2056;4776;858;3507;4367,16,249024,,10,1.0,1.0
faiss-flat,0,268,2798;2930;1610;4517;4439;4495;3132;1572;3377;1424;1342;2440;352;136;3322;1756,16,245979,,10,1.0,1.0
faiss-flat,0,269,2544;4698;1386;1140;2777;1606;1613;3908;1587;2950;3195;3228;4328;2516;2758;3020,16,233651,,10,1.0,1.0
faiss-flat,0,270,1105;4200;4254;780;2293;4823;53;2700;356;1158;4576;4999;22;1848;27;1372,16,236796,,10,1.0,1.0
faiss-flat,0,271,2674;4096;4532;4004;3124;3806;308;1436;4685;2186;4137;656;2570;4154;439;4575,16,230966,,10,1.0,1.0
faiss-flat,0,272,2060;1952;1751;4490;4259;378;2095;4348;2701;3692;4241;1996;4082;4459;2815;3884,16,233801,,10,1.0,1.0
faiss-flat,0,273,4228;4078;1519;2692;2803;4831;729;4795;3685;2816;4350;2104;4007;4729;831;3756,16,259099,,10,1.0,1.0
faiss-flat,0,274,1707;3282;3429;1032;4277;2736;1033;2620;1705;3248;4406;700;3623;3522;4441;4587,16,256394,,10,1.0,1.0
faiss-flat,0,275,4012;816;1075;2632;4006;3592;3944;924;1704;1530;4667;4481;683;4520;4596;2412,16,267922,,10,1.0,1.0
faiss-flat,0,276,4388;164;3359;3568;4842;4543;4541;2948;542;2678;2830;1912;2967;4556;3794;2140,16,243616,,10,1.0,1.0
faiss-flat,0,277,3222;4681;1559;4236;644;4104;1828;2340;4538;4989;1087;4628;2782;2512;161;4997,16,248963,,10,1.0,1.0
faiss-flat,0,278,2755;956;552;2524;4529;4905;2880;3172;4217;1806;504;1460;2080;4092;1000;4300,16,245588,,10,1.0,1.0
faiss-flat,0,279,1972;882;770;1288;2027;1844;380;4108;94;3148;3822;3028;3383;4434;505;2220,16,249945,,10,1.0,1.0
faiss-flat,0,280,2742;4757;1770;3184;2733;4857;75;1332;1843;438;4437;4963;345;2578;1259;2332,16,240370,,10,1.0,1.0
faiss-flat,0,281,3828;2908;4126;2288;4208;2458;1803;3932;2841;4190;1535;500;1269;794;2732;1644,16,228974,,10,1.0,1.0
faiss-flat,0,282,2267;1144;4971;408;3423;244;3389;724;3648;1472;2331;36;4225;298;2977;2764,16,237756,,10,1.0,1.0
faiss-flat,0,283,2806;2596;3382;3268;4554;2484;1195;4867;4603;2322;4246;4376;2076;184;1593;2092,16,237476,,10,1.0,1.0
faiss-flat,0,284,797;566;2535;788;3655;4564;2890;1868;751;4671;2329;508;514;586;2942;4140,16,236485,,10,1.0,1.0
faiss-flat,0,285,3906;4372;1558;3920;1604;4472;4986;868;3668;412;3762;3708;1271;2114;931;556,16,237356,,10,1.0,1.0
faiss-flat,0,286,4180;2406;706;112;362;4942;2769;532;482;2178;4674;1356;4834;20;455;2108,16,247401,,10,1.0,1.0
faiss-flat,0,287,224;1882;83;4160;905;3608;174;1156;0;3514;4550;4935;1327;2990;172;1580,16,247912,,10,1.0,1.0
faiss-flat,0,288,769;2292;2878;3208;2297;3882;3736;4725;2709;2766;262;792;4548;2538;3118;1708,16,283456,,10,1.0,1.0
faiss-flat,0,289,4034;128;1666;3064;600;1026;4226;4843;472;4870;2818;156;1620;2564;3892;4839,16,236646,,10,1.0,1.0
faiss-flat,0,290,205;2972;4099;3272;733;124;333;3364;4257;4402;4617;900;4913;4142;2388;4727,16,235163,,10,1.0,1.0
faiss-flat,0,291,3621;3216;4425;4088;2048;2992;3049;636;634;2866;591;4911;2875;4352;507;3180,16,234171,,10,1.0,1.0
faiss-flat,0,292,2009;3034;4881;2252;337;3376;182;4731;2028;3262;2117;1300;2355;1040;1567;188,16,266480,,10,1.0,1.0
faiss-flat,0,293,3837;3584;3891;2040;4534;890;3914;404;3744;1222;78;480;4841;1178;3271;3052,16,251087,,10,1.0,1.0
faiss-flat,0,294,2637;1298;3653;920;4344;354;1437;4292;810;840;3332;4204;1473;632;2183;4879,16,252048,,10,1.0,1.0
faiss-flat,0,295,208;812;3564;3776;669;3460;4245;3852;4622;3046;2626;4993;62;4480;4193;1196,16,249104,,10,1.0,1.0
faiss-flat,0,296,66;26;3755;2608;2881;988;1793;1916;2161;3066;3895;4044;928;526;3635;4428,16,252479,,10,1.0,1.0
faiss-flat,0,297,1804;832;4832;1748;1022;2264;3469;4835;1385;2434;1416;864;3493;1418;3058;4268,16,249474,,10,1.0,1.0
faiss-flat,0,298,140;2304;4283;3156;1656;4170;3157;572;29;3572;4203;4068;3974;1124;1442;1932,16,234532,,10,1.0,1.0
faiss-flat,0,299,4846;1484;2460;3360;1143;1068;1950;2172;1506;3782;1624;1324;183;3688;3533;2156,16,216555,,10,1.0,1.0
faiss-flat,0,300,4302;4833;3125;4660;2409;3476;1273;444;1720;2486;219;1600;2400;564;3185;1212,16,206670,,10,1.0,1.0
faiss-flat,0,301,1515;4606;2894;676;303;4944;3519;836;4366;2474;3620;324;4378;4901;3649;492,16,203395,,10,1.0,1.0
faiss-flat,0,302,4312;1948;953;2204;4057;4230;4798;972;2302;3226;4094;2612;4998;4720;2128;1676,16,230005,,10,1.0,1.0
faiss-flat,0,303,2217;3152;3972;3800;3363;2974;4192;4951;2611;2070;4489;4188;903;1138;2391;4396,16,227932,,10,1.0,1.0
faiss-flat,0,304,3067;2724;3733;3140;3552;3696;2102;3084;1154;2714;2734;384;2931;1134;3728;3004,16,237416,,10,1.0,1.0
faiss-flat,0,305,1753;660;3197;604;1220;3166;4652;60;4531;2390;4701;784;1562;4014;1863;428,16,231948,,10,1.0,1.0
faiss-flat,0,306,1662;3602;434;1016;2933;300;4812;2100;1835;1678;2719;16;397;4220;1150;3292,16,232599,,10,1.0,1.0
faiss-flat,0,307,520;1188;1025;3588;1631;710;2623;1588;3107;3718;360;2960;3486;2086;1925;2348,16,240340,,10,1.0,1.0
faiss-flat,0,308,416;1568;2139;2600;1824;1492;3305;2580;1111;4212;1050;2876;2978;518;2216;2748,16,233190,,10,1.0,1.0
faiss-flat,0,309,166;3590;4281;3604;925;4356;127;4977;2771;4284;4820;76;3398;266;1700;268,16,232639,,10,1.0,1.0
faiss-flat,0,310,1677;1168;2588;1036;40;3966;3237;476;1978;4718;4907;4624;3000;4688;2310;4172,16,235744,,10,1.0,1.0
faiss-flat,0,311,2271;1988;2227;3176;2091;712;584;12;1758;1834;4420;2624;2533;870;304;4780,16,228052,,10,1.0,1.0
faiss-flat,0,312,178;2756;1517;2112;965;3820;4900;2380,8,146900,,10,1.0,1.0
faiss-flat,1,0,914;4898;2504;2466;2222;1852;1082;958;3080;2655;4314;3984;58;4652;562;294,16,217507,,10,1.0,1.0
faiss-flat,1,1,3026;2646;1364;1504;1766;1690;2108;158;4086;652;358;1986;490;78;918;4774,16,214261,,10,1.0,1.0
faiss-flat,1,2,406;2632;1090;530;40;272;70;3354;240;1873;182;1724;4198;1402;60;2084,16,209004,,10,1.0,1.0
faiss-flat,1,3,1760;2302;1778;312;4482;1018;2853;2406;1696;4030;144;1346;4454;1206;3064;2146,16,227442,,10,1.0,1.0
faiss-flat,1,4,434;4536;2024;2461;1060;3352;474;362;4296;1850;3698;1603;1728;1540;2032;190,16,229875,,10,1.0,1.0
faiss-flat,1,5,56;4194;3858;3632;806;2104;2006;3368;140;1830;48;3695;1516;1010;2662;4902,16,211798,,10,1.0,1.0
faiss-flat,1,6,334;1864;74;4282;4090;544;1138;732;638;4245;1272;1190;4852;526;84;2980,16,230977,,10,1.0,1.0
faiss-flat,1,7,1636;4068;1614;916;492;4610;1198;278;3028;254;1202;780;3038;4595;1336;1066,16,231898,,10,1.0,1.0
faiss-flat,1,8,1856;232;234;212;3;4397;963;4022;2490;680;1330;1610;16;320;868;1819,16,217025,,10,1.0,1.0
faiss-flat,1,9,620;4606;194;4677;2744;1171;2778;226;1058;1704;4066;568;2736;2916;3152;1280,16,226279,,10,1.0,1.0
faiss-flat,1,10,100;781;1458;3696;3254;1170;1642;258;1348;2259;1100;230;132;994;134;942,16,237116,,10,1.0,1.0
faiss-flat,1,11,788;206;304;3898;3322;704;3404;2196;1622;2016;708;1738;2464;2139;682;2984,16,206410,,10,1.0,1.0
faiss-flat,1,12,422;408;448;4372;824;4205;552;4592;30;830;2422;1842;1274;2954;1740;227,16,231708,,10,1.0,1.0
faiss-flat,1,13,4946;4932;3880;264;2820;1236;50;3103;2320;4266;4582;3508;28;3397;4600;311,16,227932,,10,1.0,1.0
faiss-flat,1,14,3022;3344;344;1130;1110;2342;3472;1580;2296;2269;2798;1042;306;1248;1606;2710,16,216385,,10,1.0,1.0
faiss-flat,1,15,4076;1486;4424;2906;54;310;354;1118;4878;604;4908;4416;324;1730;218;3128,16,230185,,10,1.0,1.0
faiss-flat,1,16,314;538;2346;2354;1240;4509;2910;2216;2264;2866;494;2312;1900;380;86;2034,16,228523,,10,1.0,1.0
faiss-flat,1,17,2442;219;4920;3768;468;1574;148;3666;4176;1168;4782;515;416;211;4837;4812,16,222374,,10,1.0,1.0
faiss-flat,1,18,98;3172;444;350;26;390;3044;898;152;978;728;3668;1906;1649;424;2159,16,214352,,10,1.0,1.0
faiss-flat,1,19,559;736;520;3680;758;1672;1602;924;2674;764;839;2723;4272;2992;1288;3584,16,203075,,10,1.0,1.0
faiss-flat,1,20,2060;3914;300;3384;713;774;228;3820;1046;4683;906;4298;2276;3486;486;815,16,231738,,10,1.0,1.0
faiss-flat,1,21,1067;1716;3444;1592;2770;2694;1774;1216;1924;3930;2692;3516;1626;794;1275;2156,16,232619,,10,1.0,1.0
faiss-flat,1,22,2706;4513;1220;459;2676;1803;4126;4088;4886;115;2986;1239;1532;3252;136;2045,16,235253,,10,1.0,1.0
faiss-flat,1,23,3440;4709;62;4712;2588;3778;88;3084;138;319;3348;2936;3989;2690;2314;506,16,227892,,10,1.0,1.0
faiss-flat,1,24,1228;1687;1632;125;4880;2250;2046;1251;172;4754;3198;3234;4490;3800;299;3502,16,229915,,10,1.0,1.0
faiss-flat,1,25,3078;738;340;1480;4720;4620;584;1428;237;205;1498;1158;2784;1368;274;668,16,225248,,10,1.0,1.0
faiss-flat,1,26,3724;844;3517;3934;4967;1732;3224;896;3300;1360;36;4193;3406;1367;382;4599,16,213039,,10,1.0,1.0
faiss-flat,1,27,4749;590;2774;3542;550;2641;114;4528;1723;2978;1870;1679;4140;678;4092;1658,16,210115,,10,1.0,1.0
faiss-flat,1,28,1922;3492;2732;939;46;147;580;1167;4524;43;3721;4750;1868;3974;662;2424,16,208903,,10,1.0,1.0
faiss-flat,1,29,1162;293;168;564;3008;3018;4468;797;4896;3745;1189;4654;2372;1310;8;2550,16,215474,,10,1.0,1.0
faiss-flat,1,30,820;1034;112;1942;1604;3676;1754;1378;1020;207;1781;920;1888;4769;1234;1745,16,231047,,10,1.0,1.0
faiss-flat,1,31,3504;4994;756;1238;286;1096;20;2430;3119;1662;2458;4681;4346;1487;3356;2028,16,231327,,10,1.0,1.0
faiss-flat,1,32,1488;4465;2964;1595;3042;3987;1596;2446;2747;3307;4184;2528;107;1146;4204;1798,16,229654,,10,1.0,1.0
faiss-flat,1,33,2566;792;1166;2096;3450;3317;832;1024;950;4634;922;2920;200;4789;1007;1694,16,226841,,10,1.0,1.0
faiss-flat,1,34,1260;3414;2876;1816;1302;2683;123;2836;4084;4322;1544;1886;1163;1382;2090;3550,16,235223,,10,1.0,1.0
faiss-flat,1,35,4364;644;1296;4169;2460;1477;1454;3350;2224;923;4128;3672;4762;1710;746;4964,16,224466,,10,1.0,1.0
faiss-flat,1,36,2014;1872;4283;4382;1826;2071;554;3429;284;980;4402;4249;2210;495;4278;1571,16,226450,,10,1.0,1.0
faiss-flat,1,37,546;1112;3318;2705;2106;2138;790;1148;1776;2562;557;1450;179;776;726;703,16,213821,,10,1.0,1.0
faiss-flat,1,38,3856;684;4773;2648;1394;2182;730;683;476;1666;2491;2647;514;4903;3803;867,16,233991,,10,1.0,1.0
faiss-flat,1,39,192;583;330;4236;2963;1212;2334;3077;1028;4103;1534;3408;440;3893;512;4796,16,226320,,10,1.0,1.0
faiss-flat,1,40,3220;972;410;2558;651;2469;2987;4034;4688;4215;2915;1706;4134;1116;1824;3413,16,227001,,10,1.0,1.0
faiss-flat,1,41,1654;1545;3296;800;622;1600;4023;2912;104;2938;700;1283;1400;3000;1120;1196,16,219739,,10,1.0,1.0
faiss-flat,1,42,1128;1262;4197;2298;690;623;1478;965;3543;4406;560;1069;991;2486;910;752,16,235644,,10,1.0,1.0
faiss-flat,1,43,1564;4706;2846;2893;1670;1894;423;3582;3328;1011;586;3960;383;4672;2616;895,16,224026,,10,1.0,1.0
faiss-flat,1,44,431;1147;3432;3066;2324;1298;4388;2891;1467;2708;4484;1327;798;2180;535;908,16,227712,,10,1.0,1.0
faiss-flat,1,45,2488;1508;4941;1318;3489;1964;556;1616;3848;3705;4456;2214;2386;1978;6;2251,16,211267,,10,1.0,1.0
faiss-flat,1,46,1181;2741;3565;2507;399;1050;450;929;596;1966;3829;3952;1562;4656;1092;1861,16,236855,,10,1.0,1.0
faiss-flat,1,47,4156;3779;1180;1036;4320;3545;3932;3484;4806;1266;3836;1408;968;1739;2316;2506,16,227211,,10,1.0,1.0
faiss-flat,1,48,3480;1172;242;2283;1098;763;1802;3994;1076;3320;2510;1363;548;4254;1328;3530,16,234652,,10,1.0,1.0
faiss-flat,1,49,2640;3725;94;2830;3986;1469;4710;1271;4260;4038;488;4107;2144;938;436;1351,16,228543,,10,1.0,1.0
faiss-flat,1,50,3741;2425;446;2235;4522;3065;4418;4306;1389;2440;3678;1032;80;2835;810;1698,16,215503,,10,1.0,1.0
faiss-flat,1,51,919;4955;4377;1440;632;3752;10;1030;4268;2080;1434;2539;592;3731;1960;2402,16,205218,,10,1.0,1.0
faiss-flat,1,52,4726;3566;332;3654;4740;2074;883;4862;2418;2267;3894;4056;838;4697;3190;2243,16,208053,,10,1.0,1.0
faiss-flat,1,53,3074;4466;1150;4485;0;3838;4477;4265;2526;1061;4520;995;720;3002;165;1439,16,218828,,10,1.0,1.0
faiss-flat,1,54,1841;1997;3822;1232;2572;966;4624;2574;3656;4356;44;3239;1714;531;3017;4458,16,235083,,10,1.0,1.0
faiss-flat,1,55,1840;1700;2164;4434;1106;3164;1561;1043;4900;2158;180;2420;3264;1003;418;2118,16,230185,,10,1.0,1.0
faiss-flat,1,56,3544;2768;1938;2606;2738;2048;2036;3804;4626;2221;2864;3283;772;315;4588;1231,16,228162,,10,1.0,1.0
faiss-flat,1,57,1838;2375;3276;4109;2878;1512;744;3126;4246;1002;650;952;1890;1541;2481;2480,16,223916,,10,1.0,1.0
faiss-flat,1,58,3886;1059;2200;2007;1349;3824;853;2800;3400;4722;863;4993;1620;223;4284;2428,16,215063,,10,1.0,1.0
faiss-flat,1,59,2612;1447;2695;3256;718;3622;2586;3591;4064;2858;38;2237;1682;2202;3500;1292,16,208863,,10,1.0,1.0
faiss-flat,1,60,4670;231;3048;4285;4112;2762;1154;2850;251;3577;1164;4143;3403;4061;4432;2849,16,217787,,10,1.0,1.0
faiss-flat,1,61,1016;2388;1186;3774;1355;343;2901;2956;1875;543;4734;2903;2981;955;4228;1734,16,205328,,10,1.0,1.0
faiss-flat,1,62,3110;1808;1554;1926;4085;2229;1083;1299;1359;711;1048;3567;1411;1858;260;1578,16,214882,,10,1.0,1.0
faiss-flat,1,63,1818;3098;256;3199;4952;1468;4312;1200;754;3070;984;4106;2804;359;1719;1127,16,208002,,10,1.0,1.0
faiss-flat,1,64,3596;4965;4216;3123;1718;197;3202;1948;77;1459;4514;2661;2348;3059;802;1655,16,212418,,10,1.0,1.0
faiss-flat,1,65,2244;1055;4585;4102;4915;4133;3281;4649;1294;3738;407;1902;2228;1834;2190;4214,16,217607,,10,1.0,1.0
faiss-flat,1,66,4394;3124;4;3940;266;1648;4872;1091;3285;4675;770;1307;2707;593;454;1520,16,211578,,10,1.0,1.0
faiss-flat,1,67,2704;1029;4012;1192;1608;4401;3238;2310;4747;3060;3250;1404;2604;1386;3479;4785,16,208683,,10,1.0,1.0
faiss-flat,1,68,1932;3310;4230;3468;346;4718;92;4865;1499;3302;1035;53;2914;1173;658;1951,16,218467,,10,1.0,1.0
faiss-flat,1,69,482;2326;4956;3351;4916;831;2882;4050;775;795;2232;3159;4001;4300;3341;1375,16,212008,,10,1.0,1.0
faiss-flat,1,70,566;155;1524;3674;3428;4860;812;3728;4080;917;4159;3232;394;1301;347;1584,16,225879,,10,1.0,1.0
faiss-flat,1,71,3802;1667;72;4745;1256;3431;3537;4562;1119;4341;1782;845;4420;1684;3236;1343,16,211928,,10,1.0,1.0
faiss-flat,1,72,3304;3852;1446;1317;1380;1472;643;1276;4189;4220;2542;3203;1892;1551;3605;2958,16,229875,,10,1.0,1.0
faiss-flat,1,73,4962;4966;1218;925;1656;4188;133;2063;2942;2810;2592;2318;116;1372;464;1414,16,228012,,10,1.0,1.0
