run,batch_index,query_indices,query_count,batch_latency_ns,recall_at_10,result_count,eligible_count,upload_bytes,readback_bytes,max_qenlo_allocation_bytes,process_allocation_count,process_allocated_bytes,upload_enqueue_ns,readback_completion_ns,backend_execution_ns,actual_backend,backend_counts,lock_wait_ns,cpu_distance_path,routing_reasons,fallback,gpu_row_preparation,predicate_traversals,row_materialization_ns,materialized_rows,row_cache_hit,eligibility_predicate_kind,eligibility_representation,eligibility_generation,corpus_rows,eligibility_transfer_bytes,eligible_contiguous_runs
0,0,13,1,148734,1,10,1000,4576,160,1587200,127,37892,9805,80488,141226,Wgpu,Wgpu:1,146,not-applicable,,false,OnePass,1,3467,1000,,All,SortedRows,1000,1000,4000,1
0,1,11,1,139708,1,10,1000,4576,160,1587200,127,37892,8067,80783,132514,Wgpu,Wgpu:1,146,not-applicable,,false,OnePass,1,3765,1000,,All,SortedRows,1000,1000,4000,1
0,2,19,1,132666,1,10,1000,4576,160,1587200,127,37892,7224,78129,125955,Wgpu,Wgpu:1,124,not-applicable,,false,OnePass,1,3641,1000,,All,SortedRows,1000,1000,4000,1
0,3,46,1,130892,1,10,1000,4576,160,1587200,127,37892,6957,79479,124452,Wgpu,Wgpu:1,119,not-applicable,,false,OnePass,1,3445,1000,,All,SortedRows,1000,1000,4000,1
0,4,37,1,129677,1,10,1000,4576,160,1587200,127,37892,6936,78698,123400,Wgpu,Wgpu:1,97,not-applicable,,false,OnePass,1,3400,1000,,All,SortedRows,1000,1000,4000,1
0,5,27,1,136088,1,10,1000,4576,160,1587200,127,37892,7272,78457,129661,Wgpu,Wgpu:1,116,not-applicable,,false,OnePass,1,3244,1000,,All,SortedRows,1000,1000,4000,1
0,6,7,1,130766,1,10,1000,4576,160,1587200,127,37892,7224,78675,124405,Wgpu,Wgpu:1,116,not-applicable,,false,OnePass,1,3267,1000,,All,SortedRows,1000,1000,4000,1
0,7,15,1,129128,1,10,1000,4576,160,1587200,127,37892,6907,78511,123091,Wgpu,Wgpu:1,108,not-applicable,,false,OnePass,1,3061,1000,,All,SortedRows,1000,1000,4000,1
0,8,41,1,130018,1,10,1000,4576,160,1587200,127,37892,7073,79311,123931,Wgpu,Wgpu:1,118,not-applicable,,false,OnePass,1,3143,1000,,All,SortedRows,1000,1000,4000,1
0,9,50,1,130274,1,10,1000,4576,160,1587200,127,37892,6936,80049,124168,Wgpu,Wgpu:1,111,not-applicable,,false,OnePass,1,3157,1000,,All,SortedRows,1000,1000,4000,1
0,10,24,1,130950,1,10,1000,4576,160,1587200,127,37892,6862,80173,124859,Wgpu,Wgpu:1,111,not-applicable,,false,OnePass,1,3266,1000,,All,SortedRows,1000,1000,4000,1
0,11,8,1,130914,1,10,1000,4576,160,1587200,127,37892,6948,79271,125097,Wgpu,Wgpu:1,111,not-applicable,,false,OnePass,1,3035,1000,,All,SortedRows,1000,1000,4000,1
0,12,17,1,139988,1,10,1000,4576,160,1587200,127,37892,7010,82287,133809,Wgpu,Wgpu:1,125,not-applicable,,false,OnePass,1,3274,1000,,All,SortedRows,1000,1000,4000,1
0,13,23,1,133063,1,10,1000,4576,160,1587200,127,37892,7423,80173,126939,Wgpu,Wgpu:1,111,not-applicable,,false,OnePass,1,3127,1000,,All,SortedRows,1000,1000,4000,1
0,14,60,1,130026,1,10,1000,4576,160,1587200,127,37892,6995,80350,124049,Wgpu,Wgpu:1,109,not-applicable,,false,OnePass,1,3074,1000,,All,SortedRows,1000,1000,4000,1
0,15,49,1,131693,1,10,1000,4576,160,1587200,127,37892,6839,81951,125846,Wgpu,Wgpu:1,113,not-applicable,,false,OnePass,1,3059,1000,,All,SortedRows,1000,1000,4000,1
0,16,22,1,130837,1,10,1000,4576,160,1587200,127,37892,6886,80867,124925,Wgpu,Wgpu:1,116,not-applicable,,false,OnePass,1,3119,1000,,All,SortedRows,1000,1000,4000,1
0,17,25,1,129877,1,10,1000,4576,160,1587200,127,37892,7090,80087,124028,Wgpu,Wgpu:1,122,not-applicable,,false,OnePass,1,3081,1000,,All,SortedRows,1000,1000,4000,1
0,18,3,1,131294,1,10,1000,4576,160,1587200,127,37892,6960,80532,125284,Wgpu,Wgpu:1,114,not-applicable,,false,OnePass,1,3170,1000,,All,SortedRows,1000,1000,4000,1
0,19,16,1,143758,1,10,1000,4576,160,1587200,127,37892,7009,81907,137785,Wgpu,Wgpu:1,115,not-applicable,,false,OnePass,1,3091,1000,,All,SortedRows,1000,1000,4000,1
0,20,34,1,131793,1,10,1000,4576,160,1587200,127,37892,7178,79982,125689,Wgpu,Wgpu:1,125,not-applicable,,false,OnePass,1,3226,1000,,All,SortedRows,1000,1000,4000,1
0,21,31,1,131288,1,10,1000,4576,160,1587200,127,37892,7269,81049,125284,Wgpu,Wgpu:1,115,not-applicable,,false,OnePass,1,3108,1000,,All,SortedRows,1000,1000,4000,1
0,22,9,1,130654,1,10,1000,4576,160,1587200,127,37892,6997,80611,124774,Wgpu,Wgpu:1,115,not-applicable,,false,OnePass,1,3153,1000,,All,SortedRows,1000,1000,4000,1
0,23,12,1,130688,1,10,1000,4576,160,1587200,127,37892,6970,80640,124626,Wgpu,Wgpu:1,117,not-applicable,,false,OnePass,1,3319,1000,,All,SortedRows,1000,1000,4000,1
0,24,14,1,131057,1,10,1000,4576,160,1587200,127,37892,7073,80599,125034,Wgpu,Wgpu:1,123,not-applicable,,false,OnePass,1,3247,1000,,All,SortedRows,1000,1000,4000,1
0,25,2,1,135778,1,10,1000,4576,160,1587200,127,37892,7034,80943,129614,Wgpu,Wgpu:1,113,not-applicable,,false,OnePass,1,3231,1000,,All,SortedRows,1000,1000,4000,1
0,26,29,1,134374,1,10,1000,4576,160,1587200,127,37892,7414,82302,128251,Wgpu,Wgpu:1,118,not-applicable,,false,OnePass,1,3270,1000,,All,SortedRows,1000,1000,4000,1
0,27,30,1,132101,1,10,1000,4576,160,1587200,127,37892,6943,81994,126066,Wgpu,Wgpu:1,115,not-applicable,,false,OnePass,1,3224,1000,,All,SortedRows,1000,1000,4000,1
