engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
torch-cuda,0,0,13,1,261028,224160,10,1.0,1.0
torch-cuda,0,1,11,1,279022,238463,10,1.0,1.0
torch-cuda,0,2,19,1,284212,243967,10,1.0,1.0
torch-cuda,0,3,46,1,274904,234592,10,1.0,1.0
torch-cuda,0,4,37,1,273722,234367,10,1.0,1.0
torch-cuda,0,5,27,1,278561,239135,10,1.0,1.0
torch-cuda,0,6,7,1,271318,231808,10,1.0,1.0
torch-cuda,0,7,15,1,271007,231680,10,1.0,1.0
torch-cuda,0,8,41,1,277189,238207,10,1.0,1.0
torch-cuda,0,9,50,1,274804,235967,10,1.0,1.0
torch-cuda,0,10,24,1,274423,235520,10,1.0,1.0
torch-cuda,0,11,8,1,277879,238815,10,1.0,1.0
torch-cuda,0,12,17,1,292047,238719,10,1.0,1.0
torch-cuda,0,13,23,1,271889,232096,10,1.0,1.0
torch-cuda,0,14,60,1,278832,239871,10,1.0,1.0
torch-cuda,0,15,49,1,270065,231071,10,1.0,1.0
torch-cuda,0,16,22,1,268462,228640,10,1.0,1.0
torch-cuda,0,17,25,1,277159,238015,10,1.0,1.0
torch-cuda,0,18,3,1,270185,230463,10,1.0,1.0
torch-cuda,0,19,16,1,270205,230911,10,1.0,1.0
torch-cuda,0,20,34,1,277079,237823,10,1.0,1.0
torch-cuda,0,21,31,1,269123,230207,10,1.0,1.0
torch-cuda,0,22,9,1,269675,230655,10,1.0,1.0
torch-cuda,0,23,12,1,274844,232096,10,1.0,1.0
torch-cuda,0,24,14,1,271768,233408,10,1.0,1.0
torch-cuda,0,25,2,1,274313,235967,10,1.0,1.0
torch-cuda,0,26,29,1,291104,242592,10,1.0,1.0
torch-cuda,0,27,30,1,279122,240127,10,1.0,1.0
torch-cuda,0,28,33,1,275936,236895,10,1.0,1.0
torch-cuda,0,29,53,1,271277,232511,10,1.0,1.0
torch-cuda,0,30,44,1,269173,230304,10,1.0,1.0
torch-cuda,0,31,35,1,275105,235967,10,1.0,1.0
torch-cuda,0,32,43,1,273171,233408,10,1.0,1.0
torch-cuda,0,33,55,1,273391,233695,10,1.0,1.0
torch-cuda,0,34,21,1,270956,230048,10,1.0,1.0
torch-cuda,0,35,39,1,279283,240224,10,1.0,1.0
torch-cuda,0,36,1,1,270456,231744,10,1.0,1.0
torch-cuda,0,37,56,1,274814,230399,10,1.0,1.0
torch-cuda,0,38,32,1,270977,231583,10,1.0,1.0
torch-cuda,0,39,45,1,271708,231199,10,1.0,1.0
torch-cuda,0,40,54,1,273080,232703,10,1.0,1.0
torch-cuda,0,41,18,1,272930,233631,10,1.0,1.0
torch-cuda,0,42,10,1,280876,241503,10,1.0,1.0
torch-cuda,0,43,51,1,277679,238591,10,1.0,1.0
torch-cuda,0,44,0,1,288590,241472,10,1.0,1.0
torch-cuda,0,45,47,1,274884,234687,10,1.0,1.0
torch-cuda,0,46,5,1,278911,237407,10,1.0,1.0
torch-cuda,0,47,63,1,275695,236128,10,1.0,1.0
torch-cuda,0,48,38,1,275645,236095,10,1.0,1.0
torch-cuda,0,49,48,1,280164,240160,10,1.0,1.0
torch-cuda,0,50,52,1,271618,232703,10,1.0,1.0
torch-cuda,0,51,20,1,270767,232639,10,1.0,1.0
torch-cuda,0,52,58,1,278601,239263,10,1.0,1.0
torch-cuda,0,53,61,1,269635,231168,10,1.0,1.0
torch-cuda,0,54,6,1,267981,229471,10,1.0,1.0
torch-cuda,0,55,59,1,277359,238432,10,1.0,1.0
torch-cuda,0,56,57,1,269604,230207,10,1.0,1.0
torch-cuda,0,57,62,1,272660,234336,10,1.0,1.0
torch-cuda,0,58,40,1,290503,251231,10,1.0,1.0
torch-cuda,0,59,28,1,272019,233408,10,1.0,1.0
torch-cuda,0,60,42,1,271358,233055,10,1.0,1.0
torch-cuda,0,61,26,1,276647,237984,10,1.0,1.0
torch-cuda,0,62,36,1,270215,231040,10,1.0,1.0
torch-cuda,0,63,4,1,269363,230591,10,1.0,1.0
torch-cuda,1,0,16,1,278681,238784,10,1.0,1.0
torch-cuda,1,1,14,1,274223,235103,10,1.0,1.0
torch-cuda,1,2,4,1,270085,231616,10,1.0,1.0
torch-cuda,1,3,36,1,278371,239935,10,1.0,1.0
torch-cuda,1,4,26,1,269745,231360,10,1.0,1.0
torch-cuda,1,5,30,1,293479,252896,10,1.0,1.0
torch-cuda,1,6,3,1,277729,238719,10,1.0,1.0
torch-cuda,1,7,32,1,270116,231647,10,1.0,1.0
torch-cuda,1,8,15,1,271487,232864,10,1.0,1.0
torch-cuda,1,9,10,1,280775,237951,10,1.0,1.0
torch-cuda,1,10,38,1,275225,235776,10,1.0,1.0
torch-cuda,1,11,24,1,269144,230432,10,1.0,1.0
torch-cuda,1,12,59,1,275876,236192,10,1.0,1.0
torch-cuda,1,13,54,1,269985,231199,10,1.0,1.0
torch-cuda,1,14,2,1,271868,232800,10,1.0,1.0
torch-cuda,1,15,34,1,278040,239871,10,1.0,1.0
torch-cuda,1,16,0,1,270816,231680,10,1.0,1.0
torch-cuda,1,17,50,1,280885,238463,10,1.0,1.0
torch-cuda,1,18,29,1,276287,237279,10,1.0,1.0
torch-cuda,1,19,13,1,269124,230560,10,1.0,1.0
torch-cuda,1,20,52,1,270426,232288,10,1.0,1.0
torch-cuda,1,21,55,1,304941,261599,10,1.0,1.0
torch-cuda,1,22,18,1,291756,252992,10,1.0,1.0
torch-cuda,1,23,31,1,272449,233216,10,1.0,1.0
torch-cuda,1,24,12,1,277900,238976,10,1.0,1.0
torch-cuda,1,25,7,1,270386,231327,10,1.0,1.0
torch-cuda,1,26,40,1,269695,230688,10,1.0,1.0
torch-cuda,1,27,35,1,281476,241791,10,1.0,1.0
torch-cuda,1,28,22,1,270867,231999,10,1.0,1.0
torch-cuda,1,29,27,1,268613,229535,10,1.0,1.0
torch-cuda,1,30,6,1,277038,237920,10,1.0,1.0
torch-cuda,1,31,57,1,268702,230304,10,1.0,1.0
torch-cuda,1,32,8,1,271998,232767,10,1.0,1.0
torch-cuda,1,33,42,1,274413,235712,10,1.0,1.0
torch-cuda,1,34,1,1,269073,230304,10,1.0,1.0
torch-cuda,1,35,61,1,270927,232672,10,1.0,1.0
torch-cuda,1,36,62,1,277228,238079,10,1.0,1.0
torch-cuda,1,37,11,1,267100,228479,10,1.0,1.0
torch-cuda,1,38,20,1,271768,232864,10,1.0,1.0
torch-cuda,1,39,45,1,276136,237663,10,1.0,1.0
torch-cuda,1,40,5,1,272319,233344,10,1.0,1.0
torch-cuda,1,41,46,1,267631,228927,10,1.0,1.0
torch-cuda,1,42,56,1,275485,237248,10,1.0,1.0
torch-cuda,1,43,41,1,267390,228768,10,1.0,1.0
torch-cuda,1,44,44,1,267941,228927,10,1.0,1.0
torch-cuda,1,45,58,1,273512,234751,10,1.0,1.0
torch-cuda,1,46,43,1,268272,229568,10,1.0,1.0
torch-cuda,1,47,51,1,265967,227679,10,1.0,1.0
torch-cuda,1,48,48,1,289802,250687,10,1.0,1.0
torch-cuda,1,49,9,1,279964,241696,10,1.0,1.0
torch-cuda,1,50,19,1,269264,230432,10,1.0,1.0
torch-cuda,1,51,60,1,275435,236768,10,1.0,1.0
torch-cuda,1,52,23,1,269304,230688,10,1.0,1.0
torch-cuda,1,53,39,1,272189,229599,10,1.0,1.0
torch-cuda,1,54,28,1,278521,237568,10,1.0,1.0
torch-cuda,1,55,33,1,267631,229087,10,1.0,1.0
torch-cuda,1,56,37,1,268162,230015,10,1.0,1.0
torch-cuda,1,57,47,1,279533,240447,10,1.0,1.0
torch-cuda,1,58,25,1,269544,230527,10,1.0,1.0
torch-cuda,1,59,63,1,268572,229984,10,1.0,1.0
torch-cuda,1,60,17,1,284282,245056,10,1.0,1.0
torch-cuda,1,61,53,1,266699,228927,10,1.0,1.0
torch-cuda,1,62,21,1,269144,230335,10,1.0,1.0
torch-cuda,1,63,49,1,340888,294079,10,1.0,1.0
