engine,run,batches,queries,p50_completed_ns,p95_completed_ns,p99_completed_ns,wall_ns,qps,k,recall_at_k,recall_at_10
torch-cuda,0,64,64,273722,288590,292047,21734532,2944.6228701864848,10,1.0,1.0
torch-cuda,1,64,64,271868,291756,340888,21375170,2994.1282338339297,10,1.0,1.0
torch-cuda,2,64,64,272290,291585,331180,21462974,2981.879398446832,10,1.0,1.0
