engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
numpy,1,50,19,1,16818417,,1,1.0,
numpy,1,51,60,1,15271344,,1,1.0,
numpy,1,52,23,1,14962782,,1,1.0,
numpy,1,53,39,1,15082812,,1,1.0,
numpy,1,54,28,1,14757934,,1,1.0,
numpy,1,55,33,1,14725586,,1,1.0,
numpy,1,56,37,1,13877023,,1,1.0,
numpy,1,57,47,1,15339467,,1,1.0,
numpy,1,58,25,1,14564665,,1,1.0,
numpy,1,59,63,1,14206648,,1,1.0,
numpy,1,60,17,1,14194749,,1,1.0,
numpy,1,61,53,1,14640569,,1,1.0,
numpy,1,62,21,1,14093477,,1,1.0,
numpy,1,63,49,1,14054739,,1,1.0,
numpy,2,0,3,1,14068160,,1,1.0,
numpy,2,1,5,1,14031935,,1,1.0,
numpy,2,2,37,1,14112296,,1,1.0,
numpy,2,3,7,1,13843503,,1,1.0,
numpy,2,4,31,1,13790763,,1,1.0,
numpy,2,5,45,1,13772616,,1,1.0,
numpy,2,6,15,1,13753246,,1,1.0,
numpy,2,7,12,1,13779877,,1,1.0,
numpy,2,8,57,1,13521419,,1,1.0,
numpy,2,9,25,1,13781990,,1,1.0,
numpy,2,10,59,1,13530322,,1,1.0,
numpy,2,11,19,1,13823693,,1,1.0,
numpy,2,12,27,1,16851806,,1,1.0,
numpy,2,13,17,1,15131505,,1,1.0,
numpy,2,14,46,1,15742132,,1,1.0,
numpy,2,15,40,1,14796141,,1,1.0,
numpy,2,16,41,1,14828820,,1,1.0,
numpy,2,17,4,1,14668620,,1,1.0,
numpy,2,18,11,1,14393417,,1,1.0,
numpy,2,19,23,1,14749472,,1,1.0,
numpy,2,20,36,1,14739436,,1,1.0,
numpy,2,21,44,1,14704294,,1,1.0,
numpy,2,22,35,1,14798405,,1,1.0,
numpy,2,23,39,1,14767379,,1,1.0,
numpy,2,24,1,1,14398936,,1,1.0,
numpy,2,25,2,1,14564855,,1,1.0,
numpy,2,26,32,1,14567439,,1,1.0,
numpy,2,27,60,1,14355591,,1,1.0,
numpy,2,28,42,1,14000818,,1,1.0,
numpy,2,29,47,1,13937073,,1,1.0,
numpy,2,30,33,1,13363963,,1,1.0,
numpy,2,31,63,1,13748529,,1,1.0,
numpy,2,32,13,1,13938085,,1,1.0,
numpy,2,33,28,1,13909251,,1,1.0,
numpy,2,34,16,1,13876001,,1,1.0,
numpy,2,35,58,1,13566907,,1,1.0,
numpy,2,36,29,1,13847859,,1,1.0,
numpy,2,37,24,1,13511385,,1,1.0,
numpy,2,38,8,1,13749321,,1,1.0,
numpy,2,39,62,1,13787768,,1,1.0,
numpy,2,40,51,1,13434849,,1,1.0,
numpy,2,41,55,1,13990303,,1,1.0,
numpy,2,42,21,1,14698055,,1,1.0,
numpy,2,43,61,1,14661580,,1,1.0,
numpy,2,44,43,1,14681990,,1,1.0,
