run,batch_index,query_indices,query_count,batch_latency_ns,k,recall_at_k,recall_at_10,result_count,eligible_count,upload_bytes,readback_bytes,max_qenlo_allocation_bytes,process_allocation_count,process_allocated_bytes,upload_enqueue_ns,readback_completion_ns,backend_execution_ns,device_scoring_ns,device_selection_ns,actual_backend,backend_counts,lock_wait_ns,cpu_distance_path,routing_reasons,fallback,gpu_row_preparation,predicate_traversals,row_materialization_ns,materialized_rows,row_cache_hit,eligibility_predicate_kind,eligibility_representation,eligibility_generation,corpus_rows,eligibility_transfer_bytes,eligible_contiguous_runs
0,0,13,1,107150,10,1,1,10,100,2000,192,17178176,115,20826,5480,69771,105307,5568,17280,Wgpu,Wgpu:1,91,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,1,11,1,90740,10,1,1,10,100,2000,192,17178176,115,20826,3777,67777,88996,5440,17408,Wgpu,Wgpu:1,71,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,2,19,1,88436,10,1,1,10,100,2000,192,17178176,115,20826,3196,66725,86753,5408,16704,Wgpu,Wgpu:1,70,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,3,46,1,90158,10,1,1,10,100,2000,192,17178176,115,20826,3146,66895,88696,5536,17152,Wgpu,Wgpu:1,60,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,4,37,1,86061,10,1,1,10,100,2000,192,17178176,115,20826,3206,66374,84598,5440,16704,Wgpu,Wgpu:1,71,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,5,27,1,89989,10,1,1,10,100,2000,192,17178176,115,20826,3126,66875,88305,5760,17632,Wgpu,Wgpu:1,60,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,6,7,1,86812,10,1,1,10,100,2000,192,17178176,115,20826,3076,66264,85129,5472,17408,Wgpu,Wgpu:1,60,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,7,15,1,85610,10,1,1,10,100,2000,192,17178176,115,20826,3056,65442,83957,5440,16928,Wgpu,Wgpu:1,60,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,8,41,1,88225,10,1,1,10,100,2000,192,17178176,115,20826,3025,66104,86532,5472,17920,Wgpu,Wgpu:1,60,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,9,50,1,85930,10,1,1,10,100,2000,192,17178176,115,20826,3076,65763,84398,5408,16960,Wgpu,Wgpu:1,60,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,10,24,1,88596,10,1,1,10,100,2000,192,17178176,115,20826,3026,66495,87043,5408,17248,Wgpu,Wgpu:1,60,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,11,8,1,87714,10,1,1,10,100,2000,192,17178176,115,20826,3196,66124,86081,5632,16864,Wgpu,Wgpu:1,60,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,12,17,1,89517,10,1,1,10,100,2000,192,17178176,115,20826,3276,66995,87784,5440,17728,Wgpu,Wgpu:1,50,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,13,23,1,90590,10,1,1,10,100,2000,192,17178176,115,20826,3196,65793,89027,5440,17408,Wgpu,Wgpu:1,70,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,14,60,1,86031,10,1,1,10,100,2000,192,17178176,115,20826,3006,65653,84388,5440,17408,Wgpu,Wgpu:1,60,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
