engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
torch-cuda,1,24,12,1,272249,233344,10,1.0,1.0
torch-cuda,1,25,7,1,280945,241855,10,1.0,1.0
torch-cuda,1,26,40,1,271979,233055,10,1.0,1.0
torch-cuda,1,27,35,1,274493,235456,10,1.0,1.0
torch-cuda,1,28,22,1,271788,232608,10,1.0,1.0
torch-cuda,1,29,27,1,271869,232927,10,1.0,1.0
torch-cuda,1,30,6,1,272059,232703,10,1.0,1.0
torch-cuda,1,31,57,1,271999,234016,10,1.0,1.0
torch-cuda,1,32,8,1,277509,237760,10,1.0,1.0
torch-cuda,1,33,42,1,275215,230624,10,1.0,1.0
torch-cuda,1,34,1,1,275064,234495,10,1.0,1.0
torch-cuda,1,35,61,1,268732,229984,10,1.0,1.0
torch-cuda,1,36,62,1,266688,228223,10,1.0,1.0
torch-cuda,1,37,11,1,267931,230112,10,1.0,1.0
torch-cuda,1,38,20,1,267911,229568,10,1.0,1.0
torch-cuda,1,39,45,1,266318,228351,10,1.0,1.0
torch-cuda,1,40,5,1,271387,233888,10,1.0,1.0
torch-cuda,1,41,46,1,272650,234559,10,1.0,1.0
torch-cuda,1,42,56,1,267871,229312,10,1.0,1.0
torch-cuda,1,43,41,1,268131,229120,10,1.0,1.0
torch-cuda,1,44,44,1,271027,231391,10,1.0,1.0
torch-cuda,1,45,58,1,269594,231040,10,1.0,1.0
torch-cuda,1,46,43,1,268703,229984,10,1.0,1.0
torch-cuda,1,47,51,1,273572,230880,10,1.0,1.0
torch-cuda,1,48,48,1,269615,230847,10,1.0,1.0
torch-cuda,1,49,9,1,277509,237343,10,1.0,1.0
torch-cuda,1,50,19,1,270155,231455,10,1.0,1.0
torch-cuda,1,51,60,1,275836,232255,10,1.0,1.0
torch-cuda,1,52,23,1,293630,248640,10,1.0,1.0
torch-cuda,1,53,39,1,271879,232736,10,1.0,1.0
torch-cuda,1,54,28,1,274333,235584,10,1.0,1.0
torch-cuda,1,55,33,1,280565,240991,10,1.0,1.0
torch-cuda,1,56,37,1,279052,239743,10,1.0,1.0
torch-cuda,1,57,47,1,276768,238048,10,1.0,1.0
torch-cuda,1,58,25,1,276508,237696,10,1.0,1.0
torch-cuda,1,59,63,1,273802,234911,10,1.0,1.0
torch-cuda,1,60,17,1,270486,231839,10,1.0,1.0
torch-cuda,1,61,53,1,274443,235423,10,1.0,1.0
torch-cuda,1,62,21,1,271958,233280,10,1.0,1.0
torch-cuda,1,63,49,1,267952,229248,10,1.0,1.0
torch-cuda,2,0,3,1,292197,249216,10,1.0,1.0
torch-cuda,2,1,5,1,271468,232352,10,1.0,1.0
torch-cuda,2,2,37,1,276306,232608,10,1.0,1.0
