engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
torch-cuda,1,34,1,1,652699,606527,1,1.0,
torch-cuda,1,35,61,1,661463,615136,1,1.0,
torch-cuda,1,36,62,1,650296,604319,1,1.0,
torch-cuda,1,37,11,1,653891,607743,1,1.0,
torch-cuda,1,38,20,1,656505,607200,1,1.0,
torch-cuda,1,39,45,1,665899,616671,1,1.0,
torch-cuda,1,40,5,1,651627,605599,1,1.0,
torch-cuda,1,41,46,1,656926,611519,1,1.0,
torch-cuda,1,42,56,1,655854,610368,1,1.0,
torch-cuda,1,43,41,1,648533,603392,1,1.0,
torch-cuda,1,44,44,1,658267,613279,1,1.0,
torch-cuda,1,45,58,1,655123,609408,1,1.0,
torch-cuda,1,46,43,1,661012,616159,1,1.0,
torch-cuda,1,47,51,1,694392,645792,1,1.0,
torch-cuda,1,48,48,1,656375,609983,1,1.0,
torch-cuda,1,49,9,1,653260,607200,1,1.0,
torch-cuda,1,50,19,1,655033,609567,1,1.0,
torch-cuda,1,51,60,1,663496,618463,1,1.0,
torch-cuda,1,52,23,1,650597,604511,1,1.0,
torch-cuda,1,53,39,1,653872,608575,1,1.0,
torch-cuda,1,54,28,1,647942,602815,1,1.0,
torch-cuda,1,55,33,1,654893,609408,1,1.0,
torch-cuda,1,56,37,1,657146,611711,1,1.0,
torch-cuda,1,57,47,1,646339,601152,1,1.0,
torch-cuda,1,58,25,1,653200,607711,1,1.0,
torch-cuda,1,59,63,1,663746,617376,1,1.0,
torch-cuda,1,60,17,1,660862,614431,1,1.0,
torch-cuda,1,61,53,1,652770,606559,1,1.0,
torch-cuda,1,62,21,1,654863,608575,1,1.0,
torch-cuda,1,63,49,1,648573,603103,1,1.0,
torch-cuda,2,0,3,1,667021,611743,1,1.0,
torch-cuda,2,1,5,1,647091,601343,1,1.0,
torch-cuda,2,2,37,1,652519,608319,1,1.0,
torch-cuda,2,3,7,1,649795,605952,1,1.0,
torch-cuda,2,4,31,1,645318,600672,1,1.0,
torch-cuda,2,5,45,1,659340,613471,1,1.0,
torch-cuda,2,6,15,1,648493,603327,1,1.0,
torch-cuda,2,7,12,1,657186,604960,1,1.0,
torch-cuda,2,8,57,1,671808,624575,1,1.0,
torch-cuda,2,9,25,1,650907,605632,1,1.0,
torch-cuda,2,10,59,1,649595,604160,1,1.0,
torch-cuda,2,11,19,1,647322,602079,1,1.0,
torch-cuda,2,12,27,1,660101,614816,1,1.0,
torch-cuda,2,13,17,1,653681,607583,1,1.0,
torch-cuda,2,14,46,1,663736,618048,1,1.0,
torch-cuda,2,15,40,1,662274,616608,1,1.0,
torch-cuda,2,16,41,1,664597,618623,1,1.0,
torch-cuda,2,17,4,1,676985,616255,1,1.0,
torch-cuda,2,18,11,1,653731,606719,1,1.0,
torch-cuda,2,19,23,1,654592,608672,1,1.0,
torch-cuda,2,20,36,1,653911,608192,1,1.0,
torch-cuda,2,21,44,1,653651,608511,1,1.0,
torch-cuda,2,22,35,1,646340,601888,1,1.0,
torch-cuda,2,23,39,1,653581,608703,1,1.0,
torch-cuda,2,24,1,1,648313,603743,1,1.0,
torch-cuda,2,25,2,1,646711,602015,1,1.0,
torch-cuda,2,26,32,1,656264,609440,1,1.0,
torch-cuda,2,27,60,1,650976,606591,1,1.0,
torch-cuda,2,28,42,1,661483,616576,1,1.0,
torch-cuda,2,29,47,1,648052,603648,1,1.0,
torch-cuda,2,30,33,1,654662,608928,1,1.0,
torch-cuda,2,31,63,1,650356,604896,1,1.0,
torch-cuda,2,32,13,1,670757,617376,1,1.0,
torch-cuda,2,33,28,1,657887,612447,1,1.0,
torch-cuda,2,34,16,1,650957,605343,1,1.0,
torch-cuda,2,35,58,1,657476,611775,1,1.0,
torch-cuda,2,36,29,1,653700,608832,1,1.0,
torch-cuda,2,37,24,1,655203,609856,1,1.0,
torch-cuda,2,38,8,1,651097,605632,1,1.0,
torch-cuda,2,39,62,1,656005,609727,1,1.0,
torch-cuda,2,40,51,1,646951,600736,1,1.0,
torch-cuda,2,41,55,1,646089,600672,1,1.0,
torch-cuda,2,42,21,1,655173,610112,1,1.0,
torch-cuda,2,43,61,1,650857,605664,1,1.0,
torch-cuda,2,44,43,1,656706,610719,1,1.0,
torch-cuda,2,45,0,1,654783,609088,1,1.0,
torch-cuda,2,46,48,1,662043,615743,1,1.0,
torch-cuda,2,47,14,1,663887,613183,1,1.0,
torch-cuda,2,48,9,1,666981,618175,1,1.0,
torch-cuda,2,49,20,1,648033,602880,1,1.0,
torch-cuda,2,50,49,1,645999,600575,1,1.0,
torch-cuda,2,51,54,1,646690,602079,1,1.0,
torch-cuda,2,52,6,1,652108,606079,1,1.0,
torch-cuda,2,53,52,1,659410,614080,1,1.0,
torch-cuda,2,54,50,1,644928,599583,1,1.0,
torch-cuda,2,55,56,1,651628,607136,1,1.0,
torch-cuda,2,56,38,1,654081,608799,1,1.0,
torch-cuda,2,57,34,1,646009,600448,1,1.0,
torch-cuda,2,58,10,1,647561,601216,1,1.0,
torch-cuda,2,59,26,1,643715,600831,1,1.0,
torch-cuda,2,60,53,1,639940,595776,1,1.0,
torch-cuda,2,61,18,1,699430,643552,1,1.0,
torch-cuda,2,62,22,1,804888,737215,1,1.0,
torch-cuda,2,63,30,1,774772,706911,1,1.0,
