engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
numpy,0,0,13,1,21540,,10,1.0,1.0
numpy,0,1,11,1,23584,,10,1.0,1.0
numpy,0,2,19,1,23023,,10,1.0,1.0
numpy,0,3,46,1,21781,,10,1.0,1.0
numpy,0,4,37,1,21550,,10,1.0,1.0
numpy,0,5,27,1,21049,,10,1.0,1.0
numpy,0,6,7,1,20799,,10,1.0,1.0
numpy,0,7,15,1,20939,,10,1.0,1.0
numpy,0,8,41,1,20508,,10,1.0,1.0
numpy,0,9,50,1,20207,,10,1.0,1.0
numpy,0,10,24,1,21210,,10,1.0,1.0
numpy,0,11,8,1,20629,,10,1.0,1.0
numpy,0,12,17,1,21710,,10,1.0,1.0
numpy,0,13,23,1,20589,,10,1.0,1.0
numpy,0,14,60,1,20428,,10,1.0,1.0
numpy,0,15,49,1,21570,,10,1.0,1.0
numpy,0,16,22,1,20378,,10,1.0,1.0
numpy,0,17,25,1,20358,,10,1.0,1.0
numpy,0,18,3,1,20368,,10,1.0,1.0
numpy,0,19,16,1,19988,,10,1.0,1.0
numpy,0,20,34,1,20288,,10,1.0,1.0
numpy,0,21,31,1,21380,,10,1.0,1.0
numpy,0,22,9,1,20769,,10,1.0,1.0
numpy,0,23,12,1,20659,,10,1.0,1.0
numpy,0,24,14,1,36358,,10,1.0,1.0
numpy,0,25,2,1,20528,,10,1.0,1.0
numpy,0,26,29,1,20057,,10,1.0,1.0
numpy,0,27,30,1,20107,,10,1.0,1.0
numpy,0,28,33,1,20138,,10,1.0,1.0
numpy,0,29,53,1,19837,,10,1.0,1.0
numpy,0,30,44,1,21570,,10,1.0,1.0
numpy,0,31,35,1,20138,,10,1.0,1.0
numpy,0,32,43,1,21340,,10,1.0,1.0
numpy,0,33,55,1,21451,,10,1.0,1.0
numpy,0,34,21,1,20388,,10,1.0,1.0
numpy,0,35,39,1,21149,,10,1.0,1.0
numpy,0,36,1,1,19817,,10,1.0,1.0
numpy,0,37,56,1,19887,,10,1.0,1.0
numpy,0,38,32,1,20558,,10,1.0,1.0
numpy,0,39,45,1,19927,,10,1.0,1.0
numpy,0,40,54,1,20378,,10,1.0,1.0
numpy,0,41,18,1,21340,,10,1.0,1.0
numpy,0,42,10,1,20298,,10,1.0,1.0
numpy,0,43,51,1,20619,,10,1.0,1.0
numpy,0,44,0,1,20729,,10,1.0,1.0
numpy,0,45,47,1,20709,,10,1.0,1.0
numpy,0,46,5,1,20208,,10,1.0,1.0
numpy,0,47,63,1,19968,,10,1.0,1.0
numpy,0,48,38,1,26440,,10,1.0,1.0
