run,batch_index,query_indices,query_count,batch_latency_ns,k,recall_at_k,recall_at_10,result_count,eligible_count,upload_bytes,readback_bytes,max_qenlo_allocation_bytes,process_allocation_count,process_allocated_bytes,upload_enqueue_ns,readback_completion_ns,backend_execution_ns,device_scoring_ns,device_selection_ns,actual_backend,backend_counts,lock_wait_ns,cpu_distance_path,routing_reasons,fallback,gpu_row_preparation,predicate_traversals,row_materialization_ns,materialized_rows,row_cache_hit,eligibility_predicate_kind,eligibility_representation,eligibility_generation,corpus_rows,eligibility_transfer_bytes,eligible_contiguous_runs
0,0,13,1,172912,10,1,1,10,100,2000,192,17178176,115,20826,9410,106422,168448,8256,26464,Wgpu,Wgpu:1,165,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,1,11,1,148477,10,1,1,10,100,2000,192,17178176,115,20826,7608,95282,144067,8256,25344,Wgpu,Wgpu:1,144,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,2,19,1,148463,10,1,1,10,100,2000,192,17178176,115,20826,7117,94695,144294,8288,25184,Wgpu,Wgpu:1,135,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,3,46,1,142063,10,1,1,10,100,2000,192,17178176,115,20826,6853,93698,137923,8256,25312,Wgpu,Wgpu:1,113,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,4,37,1,145756,10,1,1,10,100,2000,192,17178176,115,20826,6796,94335,142004,8576,25216,Wgpu,Wgpu:1,104,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,5,27,1,141870,10,1,1,10,100,2000,192,17178176,115,20826,6871,93690,138008,8512,25440,Wgpu,Wgpu:1,93,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,6,7,1,142701,10,1,1,10,100,2000,192,17178176,115,20826,6676,93714,139111,8352,25280,Wgpu,Wgpu:1,102,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,7,15,1,236628,10,1,1,10,100,2000,192,17178176,115,20826,6722,94528,232576,8448,25120,Wgpu,Wgpu:1,105,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,8,41,1,145395,10,1,1,10,100,2000,192,17178176,115,20826,7278,95433,141219,8256,25312,Wgpu,Wgpu:1,104,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,9,50,1,145828,10,1,1,10,100,2000,192,17178176,115,20826,6715,95277,142062,8256,25472,Wgpu,Wgpu:1,97,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,10,24,1,143059,10,1,1,10,100,2000,192,17178176,115,20826,6942,95348,139113,8256,25600,Wgpu,Wgpu:1,97,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,11,8,1,139788,10,1,1,10,100,2000,192,17178176,115,20826,6755,92245,136216,8256,25152,Wgpu,Wgpu:1,93,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,12,17,1,152425,10,1,1,10,100,2000,192,17178176,115,20826,6619,99625,148554,8224,26336,Wgpu,Wgpu:1,92,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,13,23,1,145447,10,1,1,10,100,2000,192,17178176,115,20826,7049,95574,141396,8224,25376,Wgpu,Wgpu:1,102,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,14,60,1,145039,10,1,1,10,100,2000,192,17178176,115,20826,6641,97416,140804,8512,25216,Wgpu,Wgpu:1,89,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,15,49,1,146891,10,1,1,10,100,2000,192,17178176,115,20826,6639,93438,143176,8256,25600,Wgpu,Wgpu:1,91,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,16,22,1,143114,10,1,1,10,100,2000,192,17178176,115,20826,6901,93384,139412,8320,25184,Wgpu,Wgpu:1,98,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,17,25,1,337540,10,1,1,10,100,2000,192,17178176,115,20826,7050,94959,333309,8256,25376,Wgpu,Wgpu:1,90,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,18,3,1,148031,10,1,1,10,100,2000,192,17178176,115,20826,7723,96451,143759,8288,25376,Wgpu,Wgpu:1,101,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,19,16,1,142580,10,1,1,10,100,2000,192,17178176,115,20826,6718,94425,138576,8512,25344,Wgpu,Wgpu:1,96,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,20,34,1,141092,10,1,1,10,100,2000,192,17178176,115,20826,6824,93854,137277,8224,25344,Wgpu,Wgpu:1,90,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,21,31,1,141293,10,1,1,10,100,2000,192,17178176,115,20826,6698,94997,137428,8288,25312,Wgpu,Wgpu:1,92,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,22,9,1,144126,10,1,1,10,100,2000,192,17178176,115,20826,6673,94460,140289,8288,25504,Wgpu,Wgpu:1,108,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,23,12,1,143260,10,1,1,10,100,2000,192,17178176,115,20826,7366,94576,139340,8288,25344,Wgpu,Wgpu:1,122,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,24,14,1,139635,10,1,1,10,100,2000,192,17178176,115,20826,6818,93549,135760,8384,25344,Wgpu,Wgpu:1,99,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,25,2,1,143731,10,1,1,10,100,2000,192,17178176,115,20826,6731,93723,139896,8256,25248,Wgpu,Wgpu:1,105,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,26,29,1,141458,10,1,1,10,100,2000,192,17178176,115,20826,6825,94824,137769,8224,25440,Wgpu,Wgpu:1,93,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,27,30,1,139282,10,1,1,10,100,2000,192,17178176,115,20826,6769,92768,135497,8288,25344,Wgpu,Wgpu:1,88,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,28,33,1,143556,10,1,1,10,100,2000,192,17178176,115,20826,6730,93827,139685,8288,24992,Wgpu,Wgpu:1,88,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,29,53,1,142396,10,1,1,10,100,2000,192,17178176,115,20826,7094,94194,138491,8224,25472,Wgpu,Wgpu:1,104,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,30,44,1,231235,10,1,1,10,100,2000,192,17178176,115,20826,6948,93057,227494,8608,25152,Wgpu,Wgpu:1,98,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,31,35,1,142113,10,1,1,10,100,2000,192,17178176,115,20826,7059,93844,138238,8256,25760,Wgpu,Wgpu:1,93,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,32,43,1,140244,10,1,1,10,100,2000,192,17178176,115,20826,6782,93520,136309,8256,25376,Wgpu,Wgpu:1,91,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,33,55,1,145973,10,1,1,10,100,2000,192,17178176,115,20826,6736,93974,142319,8256,25344,Wgpu,Wgpu:1,89,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,34,21,1,143807,10,1,1,10,100,2000,192,17178176,115,20826,7243,95085,139770,8384,25312,Wgpu,Wgpu:1,93,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,35,39,1,141333,10,1,1,10,100,2000,192,17178176,115,20826,6793,94132,137445,8256,25280,Wgpu,Wgpu:1,102,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,36,1,1,143328,10,1,1,10,100,2000,192,17178176,115,20826,6692,93366,139508,8352,25248,Wgpu,Wgpu:1,90,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,37,56,1,141157,10,1,1,10,100,2000,192,17178176,115,20826,6799,93978,137296,8288,25376,Wgpu,Wgpu:1,95,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,38,32,1,143002,10,1,1,10,100,2000,192,17178176,115,20826,6773,93777,139393,8320,25472,Wgpu,Wgpu:1,107,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,39,45,1,143300,10,1,1,10,100,2000,192,17178176,115,20826,6676,96200,139684,8224,25344,Wgpu,Wgpu:1,93,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,40,54,1,148734,10,1,1,10,100,2000,192,17178176,115,20826,8328,94018,144352,8352,25184,Wgpu,Wgpu:1,108,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,41,18,1,194545,10,1,1,10,100,2000,192,17178176,115,20826,6931,93450,190746,8352,25312,Wgpu,Wgpu:1,90,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,42,10,1,141437,10,1,1,10,100,2000,192,17178176,115,20826,6855,93835,137689,8288,25504,Wgpu,Wgpu:1,108,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,43,51,1,234452,10,1,1,10,100,2000,192,17178176,115,20826,6774,94068,230568,8320,25376,Wgpu,Wgpu:1,107,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,44,0,1,142431,10,1,1,10,100,2000,192,17178176,115,20826,7175,94292,138549,8288,25376,Wgpu,Wgpu:1,88,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,45,47,1,143291,10,1,1,10,100,2000,192,17178176,115,20826,6940,95675,139431,8256,25184,Wgpu,Wgpu:1,91,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,46,5,1,143530,10,1,1,10,100,2000,192,17178176,115,20826,6705,93901,139803,8640,25024,Wgpu,Wgpu:1,84,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
0,47,63,1,144235,10,1,1,10,100,2000,192,17178176,115,20826,6791,94653,140444,8672,25760,Wgpu,Wgpu:1,92,not-applicable,,false,Cached,0,0,100,true,TimestampRange,SortedRows,10000,10000,400,96
