run,batch_index,query_indices,query_count,batch_latency_ns,recall_at_10,result_ids
0,44,0,1,26060263,1.0,"[[""20929"", ""4473"", ""93341"", ""31166"", ""3805"", ""77795"", ""2029"", ""1703"", ""44508"", ""83012""]]"
0,45,47,1,26800928,1.0,"[[""1789"", ""3371"", ""59526"", ""93173"", ""15625"", ""93310"", ""19913"", ""84818"", ""39296"", ""39893""]]"
0,46,5,1,27076093,1.0,"[[""681"", ""64477"", ""64509"", ""80454"", ""51728"", ""2415"", ""795"", ""13257"", ""30530"", ""21305""]]"
0,47,63,1,26588601,1.0,"[[""68154"", ""795"", ""27464"", ""73626"", ""53294"", ""4438"", ""13950"", ""83705"", ""45741"", ""94690""]]"
0,48,38,1,26220853,1.0,"[[""76060"", ""83012"", ""463"", ""22811"", ""82117"", ""20349"", ""4109"", ""41101"", ""73170"", ""135""]]"
0,49,48,1,26331590,1.0,"[[""406"", ""36493"", ""90294"", ""73779"", ""56550"", ""32941"", ""87044"", ""1285"", ""5701"", ""42917""]]"
0,50,52,1,26495627,1.0,"[[""1187"", ""8471"", ""83211"", ""92593"", ""1965"", ""9602"", ""7880"", ""75714"", ""45741"", ""5291""]]"
0,51,20,1,26531935,1.0,"[[""271"", ""64926"", ""86652"", ""47478"", ""5441"", ""46857"", ""28400"", ""83211"", ""84421"", ""50249""]]"
0,52,58,1,25885386,1.0,"[[""66954"", ""37449"", ""86290"", ""74405"", ""94044"", ""51003"", ""32808"", ""5701"", ""97221"", ""58681""]]"
0,53,61,1,29694129,1.0,"[[""4137"", ""677"", ""73618"", ""8957"", ""68956"", ""24769"", ""2035"", ""54681"", ""76790"", ""39677""]]"
0,54,6,1,30034817,1.0,"[[""7353"", ""81291"", ""13065"", ""4137"", ""9406"", ""73016"", ""1443"", ""76702"", ""87563"", ""74405""]]"
0,55,59,1,30488525,1.0,"[[""36318"", ""35270"", ""68680"", ""32566"", ""54064"", ""63741"", ""50889"", ""92568"", ""36166"", ""66195""]]"
0,56,57,1,33945571,1.0,"[[""63374"", ""46866"", ""54681"", ""64926"", ""3"", ""39677"", ""1185"", ""46218"", ""18673"", ""36166""]]"
0,57,62,1,26482162,1.0,"[[""85308"", ""65198"", ""31453"", ""15879"", ""17499"", ""47146"", ""97179"", ""983"", ""11087"", ""88066""]]"
0,58,40,1,25305612,1.0,"[[""14408"", ""9803"", ""9394"", ""16709"", ""57733"", ""397"", ""20929"", ""59526"", ""72154"", ""80283""]]"
0,59,28,1,24921353,1.0,"[[""48137"", ""49523"", ""47699"", ""11345"", ""8781"", ""43067"", ""547"", ""63146"", ""12761"", ""25702""]]"
0,60,42,1,25586207,1.0,"[[""37686"", ""29127"", ""76437"", ""25086"", ""7133"", ""74405"", ""52782"", ""97179"", ""37582"", ""41101""]]"
0,61,26,1,25398816,1.0,"[[""73779"", ""4093"", ""46866"", ""58405"", ""56557"", ""80624"", ""33385"", ""63393"", ""7353"", ""16962""]]"
0,62,36,1,25486119,1.0,"[[""74739"", ""26301"", ""18345"", ""67086"", ""9236"", ""46986"", ""32789"", ""6128"", ""19029"", ""55617""]]"
0,63,4,1,25453378,1.0,"[[""547"", ""2887"", ""3133"", ""1189"", ""20349"", ""13953"", ""45893"", ""51143"", ""32535"", ""43555""]]"
1,0,16,1,25794045,1.0,"[[""8957"", ""45180"", ""89941"", ""53454"", ""5129"", ""88713"", ""67086"", ""23349"", ""8499"", ""72246""]]"
1,1,14,1,24566389,1.0,"[[""49480"", ""84421"", ""9602"", ""56214"", ""76790"", ""68974"", ""64269"", ""3803"", ""11929"", ""25702""]]"
1,2,4,1,25713254,1.0,"[[""547"", ""2887"", ""3133"", ""1189"", ""20349"", ""13953"", ""45893"", ""51143"", ""32535"", ""43555""]]"
1,3,36,1,25595473,1.0,"[[""74739"", ""26301"", ""18345"", ""67086"", ""9236"", ""46986"", ""32789"", ""6128"", ""19029"", ""55617""]]"
1,4,26,1,25960676,1.0,"[[""73779"", ""4093"", ""46866"", ""58405"", ""56557"", ""80624"", ""33385"", ""63393"", ""7353"", ""16962""]]"
1,5,30,1,25037520,1.0,"[[""58681"", ""71936"", ""30707"", ""17126"", ""68680"", ""72154"", ""8261"", ""3149"", ""5346"", ""92568""]]"
1,6,3,1,24968972,1.0,"[[""26194"", ""11345"", ""60600"", ""90708"", ""80134"", ""60809"", ""56987"", ""37686"", ""82716"", ""52386""]]"
1,7,32,1,25360745,1.0,"[[""1011"", ""58405"", ""91070"", ""32053"", ""19774"", ""10682"", ""9414"", ""28965"", ""71482"", ""55016""]]"
1,8,15,1,26403525,1.0,"[[""44508"", ""13725"", ""74545"", ""68422"", ""91409"", ""60382"", ""403"", ""65137"", ""73779"", ""89787""]]"
1,9,10,1,26382165,1.0,"[[""46857"", ""791"", ""58528"", ""14408"", ""443"", ""3361"", ""50"", ""4405"", ""61609"", ""49902""]]"
1,10,38,1,25711340,1.0,"[[""76060"", ""83012"", ""463"", ""22811"", ""82117"", ""20349"", ""4109"", ""41101"", ""73170"", ""135""]]"
1,11,24,1,25968491,1.0,"[[""82571"", ""74545"", ""39557"", ""26962"", ""83449"", ""87598"", ""49902"", ""307"", ""34274"", ""86132""]]"
1,12,59,1,26340006,1.0,"[[""36318"", ""35270"", ""68680"", ""32566"", ""54064"", ""63741"", ""50889"", ""92568"", ""36166"", ""66195""]]"
1,13,54,1,25959985,1.0,"[[""787"", ""99030"", ""64624"", ""97092"", ""63956"", ""1873"", ""7977"", ""67"", ""64667"", ""51957""]]"
1,14,2,1,26422120,1.0,"[[""21419"", ""45180"", ""7856"", ""489"", ""1455"", ""19114"", ""22811"", ""33821"", ""45741"", ""73408""]]"
1,15,34,1,26521896,1.0,"[[""76437"", ""2311"", ""5129"", ""61609"", ""90750"", ""90293"", ""755"", ""63393"", ""1285"", ""50480""]]"
1,16,0,1,26023614,1.0,"[[""20929"", ""4473"", ""93341"", ""31166"", ""3805"", ""77795"", ""2029"", ""1703"", ""44508"", ""83012""]]"
1,17,50,1,25585224,1.0,"[[""30382"", ""92357"", ""13257"", ""403"", ""68974"", ""21305"", ""84280"", ""77754"", ""94044"", ""27902""]]"
1,18,29,1,26798664,1.0,"[[""91554"", ""62592"", ""397"", ""84050"", ""94290"", ""50480"", ""91104"", ""67"", ""64624"", ""15022""]]"
1,19,13,1,26014958,1.0,"[[""6081"", ""52373"", ""92593"", ""83509"", ""43326"", ""87173"", ""90756"", ""15597"", ""11037"", ""49214""]]"
1,20,52,1,26308216,1.0,"[[""1187"", ""8471"", ""83211"", ""92593"", ""1965"", ""9602"", ""7880"", ""75714"", ""45741"", ""5291""]]"
1,21,55,1,25119072,1.0,"[[""60929"", ""50809"", ""83144"", ""32789"", ""60486"", ""57550"", ""4438"", ""29739"", ""25086"", ""2446""]]"
1,22,18,1,26267610,1.0,"[[""41210"", ""26241"", ""49152"", ""20825"", ""28965"", ""35445"", ""80283"", ""93173"", ""44497"", ""6621""]]"
1,23,31,1,25225512,1.0,"[[""34742"", ""51728"", ""56671"", ""443"", ""72163"", ""42042"", ""90198"", ""66592"", ""89852"", ""5197""]]"
1,24,12,1,26367257,1.0,"[[""3217"", ""48666"", ""36862"", ""64485"", ""64624"", ""15022"", ""27534"", ""66195"", ""47755"", ""26821""]]"
1,25,7,1,25337912,1.0,"[[""12205"", ""96662"", ""85016"", ""81291"", ""46441"", ""15597"", ""4137"", ""8133"", ""66954"", ""76790""]]"
1,26,40,1,26011531,1.0,"[[""14408"", ""9803"", ""9394"", ""16709"", ""57733"", ""397"", ""20929"", ""59526"", ""72154"", ""80283""]]"
1,27,35,1,25675853,1.0,"[[""47263"", ""11854"", ""18453"", ""96016"", ""78881"", ""23224"", ""29617"", ""95738"", ""93160"", ""50480""]]"
1,28,22,1,27176200,1.0,"[[""229"", ""74739"", ""24929"", ""3"", ""21419"", ""87051"", ""60440"", ""24455"", ""425"", ""81233""]]"
1,29,27,1,26199123,1.0,"[[""98315"", ""84050"", ""1465"", ""86056"", ""99744"", ""50480"", ""67177"", ""34552"", ""11193"", ""36890""]]"
1,30,6,1,26566199,1.0,"[[""7353"", ""81291"", ""13065"", ""4137"", ""9406"", ""73016"", ""1443"", ""76702"", ""87563"", ""74405""]]"
1,31,57,1,26439983,1.0,"[[""63374"", ""46866"", ""54681"", ""64926"", ""3"", ""39677"", ""1185"", ""46218"", ""18673"", ""36166""]]"
1,32,8,1,26777093,1.0,"[[""20741"", ""39707"", ""92990"", ""89518"", ""16962"", ""2029"", ""58681"", ""18117"", ""15173"", ""36465""]]"
1,33,42,1,25366324,1.0,"[[""37686"", ""29127"", ""76437"", ""25086"", ""7133"", ""74405"", ""52782"", ""97179"", ""37582"", ""41101""]]"
1,34,1,1,26166080,1.0,"[[""50964"", ""31376"", ""9689"", ""5049"", ""41754"", ""19921"", ""9236"", ""60007"", ""23562"", ""17526""]]"
1,35,61,1,26415257,1.0,"[[""4137"", ""677"", ""73618"", ""8957"", ""68956"", ""24769"", ""2035"", ""54681"", ""76790"", ""39677""]]"
1,36,62,1,26711702,1.0,"[[""85308"", ""65198"", ""31453"", ""15879"", ""17499"", ""47146"", ""97179"", ""983"", ""11087"", ""88066""]]"
1,37,11,1,26977358,1.0,"[[""82716"", ""74739"", ""335"", ""65198"", ""29474"", ""16909"", ""757"", ""2129"", ""19921"", ""89787""]]"
1,38,20,1,27377196,1.0,"[[""271"", ""64926"", ""86652"", ""47478"", ""5441"", ""46857"", ""28400"", ""83211"", ""84421"", ""50249""]]"
1,39,45,1,25843127,1.0,"[[""33385"", ""37449"", ""1455"", ""65197"", ""87598"", ""705"", ""571"", ""80688"", ""13311"", ""95330""]]"
1,40,5,1,27448229,1.0,"[[""681"", ""64477"", ""64509"", ""80454"", ""51728"", ""2415"", ""795"", ""13257"", ""30530"", ""21305""]]"
1,41,46,1,25949807,1.0,"[[""20929"", ""55203"", ""49144"", ""63883"", ""12918"", ""63393"", ""81280"", ""21491"", ""84496"", ""60007""]]"
1,42,56,1,25374170,1.0,"[[""27534"", ""333"", ""89852"", ""7105"", ""469"", ""2311"", ""88485"", ""3687"", ""64269"", ""31390""]]"
1,43,41,1,26065903,1.0,"[[""83363"", ""39296"", ""76007"", ""50249"", ""55617"", ""64829"", ""3829"", ""42761"", ""1965"", ""48666""]]"
1,44,44,1,25525843,1.0,"[[""47966"", ""84818"", ""39297"", ""12237"", ""33385"", ""73968"", ""32230"", ""39893"", ""43160"", ""93888""]]"
1,45,58,1,29732581,1.0,"[[""66954"", ""37449"", ""86290"", ""74405"", ""94044"", ""51003"", ""32808"", ""5701"", ""97221"", ""58681""]]"
1,46,43,1,29165070,1.0,"[[""61257"", ""32230"", ""34731"", ""32566"", ""39085"", ""7937"", ""55203"", ""44598"", ""90785"", ""44139""]]"
1,47,51,1,29324518,1.0,"[[""60809"", ""65198"", ""88883"", ""68541"", ""91409"", ""71336"", ""56987"", ""47051"", ""9095"", ""78778""]]"
1,48,48,1,34125468,1.0,"[[""406"", ""36493"", ""90294"", ""73779"", ""56550"", ""32941"", ""87044"", ""1285"", ""5701"", ""42917""]]"
1,49,9,1,27311924,1.0,"[[""1873"", ""84280"", ""99218"", ""37318"", ""64485"", ""94337"", ""39296"", ""36890"", ""17021"", ""90293""]]"
1,50,19,1,28370484,1.0,"[[""2158"", ""24509"", ""3134"", ""3803"", ""19114"", ""795"", ""9033"", ""97"", ""8808"", ""11193""]]"
1,51,60,1,26890535,1.0,"[[""74030"", ""2570"", ""76702"", ""1789"", ""52765"", ""51949"", ""60025"", ""81291"", ""32789"", ""3687""]]"
1,52,23,1,26364973,1.0,"[[""36493"", ""25494"", ""49144"", ""8085"", ""84421"", ""9406"", ""9243"", ""92568"", ""64667"", ""91816""]]"
1,53,39,1,25368018,1.0,"[[""9723"", ""52597"", ""93341"", ""34552"", ""84984"", ""1465"", ""88485"", ""1171"", ""31161"", ""1531""]]"
1,54,28,1,25790879,1.0,"[[""48137"", ""49523"", ""47699"", ""11345"", ""8781"", ""43067"", ""547"", ""63146"", ""12761"", ""25702""]]"
1,55,33,1,25696523,1.0,"[[""25941"", ""90756"", ""2011"", ""86132"", ""52373"", ""77482"", ""37686"", ""34570"", ""36893"", ""12205""]]"
1,56,37,1,26695351,1.0,"[[""2446"", ""68819"", ""78324"", ""56276"", ""18425"", ""9689"", ""33868"", ""32802"", ""18673"", ""45097""]]"
1,57,47,1,26147336,1.0,"[[""1789"", ""3371"", ""59526"", ""93173"", ""15625"", ""93310"", ""19913"", ""84818"", ""39296"", ""39893""]]"
1,58,25,1,25997856,1.0,"[[""48289"", ""31542"", ""72017"", ""72154"", ""42712"", ""15173"", ""40111"", ""85308"", ""44838"", ""54064""]]"
1,59,63,1,26496909,1.0,"[[""68154"", ""795"", ""27464"", ""73626"", ""53294"", ""4438"", ""13950"", ""83705"", ""45741"", ""94690""]]"
1,60,17,1,25919429,1.0,"[[""39299"", ""3549"", ""53238"", ""45180"", ""39707"", ""37582"", ""86656"", ""42897"", ""65073"", ""42346""]]"
1,61,53,1,25422099,1.0,"[[""42748"", ""48289"", ""75414"", ""25702"", ""30694"", ""2129"", ""58857"", ""63306"", ""87044"", ""97315""]]"
1,62,21,1,26352730,1.0,"[[""73624"", ""92568"", ""17126"", ""9394"", ""20929"", ""5441"", ""72610"", ""49152"", ""87598"", ""11087""]]"
1,63,49,1,26715618,1.0,"[[""27902"", ""2201"", ""39677"", ""387"", ""9236"", ""93582"", ""88883"", ""20349"", ""31363"", ""84030""]]"
2,0,3,1,25665645,1.0,"[[""26194"", ""11345"", ""60600"", ""90708"", ""80134"", ""60809"", ""56987"", ""37686"", ""82716"", ""52386""]]"
2,1,5,1,27366225,1.0,"[[""681"", ""64477"", ""64509"", ""80454"", ""51728"", ""2415"", ""795"", ""13257"", ""30530"", ""21305""]]"
2,2,37,1,27481702,1.0,"[[""2446"", ""68819"", ""78324"", ""56276"", ""18425"", ""9689"", ""33868"", ""32802"", ""18673"", ""45097""]]"
2,3,7,1,26750354,1.0,"[[""12205"", ""96662"", ""85016"", ""81291"", ""46441"", ""15597"", ""4137"", ""8133"", ""66954"", ""76790""]]"
2,4,31,1,27223989,1.0,"[[""34742"", ""51728"", ""56671"", ""443"", ""72163"", ""42042"", ""90198"", ""66592"", ""89852"", ""5197""]]"
2,5,45,1,25946059,1.0,"[[""33385"", ""37449"", ""1455"", ""65197"", ""87598"", ""705"", ""571"", ""80688"", ""13311"", ""95330""]]"
2,6,15,1,27895335,1.0,"[[""44508"", ""13725"", ""74545"", ""68422"", ""91409"", ""60382"", ""403"", ""65137"", ""73779"", ""89787""]]"
2,7,12,1,25999299,1.0,"[[""3217"", ""48666"", ""36862"", ""64485"", ""64624"", ""15022"", ""27534"", ""66195"", ""47755"", ""26821""]]"
2,8,57,1,25792411,1.0,"[[""63374"", ""46866"", ""54681"", ""64926"", ""3"", ""39677"", ""1185"", ""46218"", ""18673"", ""36166""]]"
2,9,25,1,26551862,1.0,"[[""48289"", ""31542"", ""72017"", ""72154"", ""42712"", ""15173"", ""40111"", ""85308"", ""44838"", ""54064""]]"
2,10,59,1,26477513,1.0,"[[""36318"", ""35270"", ""68680"", ""32566"", ""54064"", ""63741"", ""50889"", ""92568"", ""36166"", ""66195""]]"
2,11,19,1,26963873,1.0,"[[""2158"", ""24509"", ""3134"", ""3803"", ""19114"", ""795"", ""9033"", ""97"", ""8808"", ""11193""]]"
2,12,27,1,25685471,1.0,"[[""98315"", ""84050"", ""1465"", ""86056"", ""99744"", ""50480"", ""67177"", ""34552"", ""11193"", ""36890""]]"
2,13,17,1,26435885,1.0,"[[""39299"", ""3549"", ""53238"", ""45180"", ""39707"", ""37582"", ""86656"", ""42897"", ""65073"", ""42346""]]"
2,14,46,1,26638845,1.0,"[[""20929"", ""55203"", ""49144"", ""63883"", ""12918"", ""63393"", ""81280"", ""21491"", ""84496"", ""60007""]]"
2,15,40,1,26500205,1.0,"[[""14408"", ""9803"", ""9394"", ""16709"", ""57733"", ""397"", ""20929"", ""59526"", ""72154"", ""80283""]]"
2,16,41,1,26202619,1.0,"[[""83363"", ""39296"", ""76007"", ""50249"", ""55617"", ""64829"", ""3829"", ""42761"", ""1965"", ""48666""]]"
2,17,4,1,25693847,1.0,"[[""547"", ""2887"", ""3133"", ""1189"", ""20349"", ""13953"", ""45893"", ""51143"", ""32535"", ""43555""]]"
2,18,11,1,26474207,1.0,"[[""82716"", ""74739"", ""335"", ""65198"", ""29474"", ""16909"", ""757"", ""2129"", ""19921"", ""89787""]]"
2,19,23,1,26390290,1.0,"[[""36493"", ""25494"", ""49144"", ""8085"", ""84421"", ""9406"", ""9243"", ""92568"", ""64667"", ""91816""]]"
2,20,36,1,26314739,1.0,"[[""74739"", ""26301"", ""18345"", ""67086"", ""9236"", ""46986"", ""32789"", ""6128"", ""19029"", ""55617""]]"
2,21,44,1,25434462,1.0,"[[""47966"", ""84818"", ""39297"", ""12237"", ""33385"", ""73968"", ""32230"", ""39893"", ""43160"", ""93888""]]"
2,22,35,1,26207668,1.0,"[[""47263"", ""11854"", ""18453"", ""96016"", ""78881"", ""23224"", ""29617"", ""95738"", ""93160"", ""50480""]]"
2,23,39,1,25783254,1.0,"[[""9723"", ""52597"", ""93341"", ""34552"", ""84984"", ""1465"", ""88485"", ""1171"", ""31161"", ""1531""]]"
2,24,1,1,26019877,1.0,"[[""50964"", ""31376"", ""9689"", ""5049"", ""41754"", ""19921"", ""9236"", ""60007"", ""23562"", ""17526""]]"
2,25,2,1,26644015,1.0,"[[""21419"", ""45180"", ""7856"", ""489"", ""1455"", ""19114"", ""22811"", ""33821"", ""45741"", ""73408""]]"
2,26,32,1,25597568,1.0,"[[""1011"", ""58405"", ""91070"", ""32053"", ""19774"", ""10682"", ""9414"", ""28965"", ""71482"", ""55016""]]"
2,27,60,1,25533568,1.0,"[[""74030"", ""2570"", ""76702"", ""1789"", ""52765"", ""51949"", ""60025"", ""81291"", ""32789"", ""3687""]]"
2,28,42,1,26008776,1.0,"[[""37686"", ""29127"", ""76437"", ""25086"", ""7133"", ""74405"", ""52782"", ""97179"", ""37582"", ""41101""]]"
2,29,47,1,26068769,1.0,"[[""1789"", ""3371"", ""59526"", ""93173"", ""15625"", ""93310"", ""19913"", ""84818"", ""39296"", ""39893""]]"
2,30,33,1,25896055,1.0,"[[""25941"", ""90756"", ""2011"", ""86132"", ""52373"", ""77482"", ""37686"", ""34570"", ""36893"", ""12205""]]"
2,31,63,1,26483604,1.0,"[[""68154"", ""795"", ""27464"", ""73626"", ""53294"", ""4438"", ""13950"", ""83705"", ""45741"", ""94690""]]"
2,32,13,1,25313235,1.0,"[[""6081"", ""52373"", ""92593"", ""83509"", ""43326"", ""87173"", ""90756"", ""15597"", ""11037"", ""49214""]]"
2,33,28,1,25417461,1.0,"[[""48137"", ""49523"", ""47699"", ""11345"", ""8781"", ""43067"", ""547"", ""63146"", ""12761"", ""25702""]]"
2,34,16,1,26234799,1.0,"[[""8957"", ""45180"", ""89941"", ""53454"", ""5129"", ""88713"", ""67086"", ""23349"", ""8499"", ""72246""]]"
2,35,58,1,26485288,1.0,"[[""66954"", ""37449"", ""86290"", ""74405"", ""94044"", ""51003"", ""32808"", ""5701"", ""97221"", ""58681""]]"
2,36,29,1,26044303,1.0,"[[""91554"", ""62592"", ""397"", ""84050"", ""94290"", ""50480"", ""91104"", ""67"", ""64624"", ""15022""]]"
2,37,24,1,26519071,1.0,"[[""82571"", ""74545"", ""39557"", ""26962"", ""83449"", ""87598"", ""49902"", ""307"", ""34274"", ""86132""]]"
2,38,8,1,27298649,1.0,"[[""20741"", ""39707"", ""92990"", ""89518"", ""16962"", ""2029"", ""58681"", ""18117"", ""15173"", ""36465""]]"
2,39,62,1,26605894,1.0,"[[""85308"", ""65198"", ""31453"", ""15879"", ""17499"", ""47146"", ""97179"", ""983"", ""11087"", ""88066""]]"
2,40,51,1,28702575,1.0,"[[""60809"", ""65198"", ""88883"", ""68541"", ""91409"", ""71336"", ""56987"", ""47051"", ""9095"", ""78778""]]"
2,41,55,1,29329307,1.0,"[[""60929"", ""50809"", ""83144"", ""32789"", ""60486"", ""57550"", ""4438"", ""29739"", ""25086"", ""2446""]]"
2,42,21,1,29635099,1.0,"[[""73624"", ""92568"", ""17126"", ""9394"", ""20929"", ""5441"", ""72610"", ""49152"", ""87598"", ""11087""]]"
2,43,61,1,34594085,1.0,"[[""4137"", ""677"", ""73618"", ""8957"", ""68956"", ""24769"", ""2035"", ""54681"", ""76790"", ""39677""]]"
2,44,43,1,28006503,1.0,"[[""61257"", ""32230"", ""34731"", ""32566"", ""39085"", ""7937"", ""55203"", ""44598"", ""90785"", ""44139""]]"
