engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
numpy,0,0,0;2;62;14;10;54;28;56;12;27;4;19;22;24;6;16,16,153600,,1,1.0,
numpy,0,1,36;34;30;35;37;50;57;52;20;9;11;21;31;39;8;51,16,108300,,1,1.0,
numpy,0,2,23;29;7;40;32;58;60;45;48;43;26;47;18;53;59;55,16,104700,,1,1.0,
numpy,0,3,46;1;42;17;63;41;38;33;15;25;3;5;61;13;44;49,16,103900,,1,1.0,
