engine,run,batches,queries,p50_completed_ns,p95_completed_ns,p99_completed_ns,wall_ns,qps,k,recall_at_k,recall_at_10
torch-cpu,0,4,64,113933,130433,130433,2026520,31581.232852377474,10,1.0,1.0
torch-cpu,1,4,64,109414,109595,109595,1872122,34185.80626689927,10,1.0,1.0
torch-cpu,2,4,64,108453,119734,119734,1878563,34068.593919927094,10,1.0,1.0
