engine,run,batches,queries,p50_completed_ns,p95_completed_ns,p99_completed_ns,wall_ns,qps,k,recall_at_k,recall_at_10
numpy,0,4,64,112960369,114172457,114172457,455634022,140.46361094606758,10,1.0,1.0
numpy,1,4,64,111536917,111604904,111604904,448205838,142.79153588356428,10,1.0,1.0
numpy,2,4,64,113345510,116618823,116618823,460225199,139.06235499286512,10,1.0,1.0
