run,batch_index,query_indices,query_count,batch_latency_ns,recall_at_10,result_count,eligible_count,upload_bytes,readback_bytes,max_qenlo_allocation_bytes,process_allocation_count,process_allocated_bytes,upload_enqueue_ns,readback_completion_ns,backend_execution_ns,actual_backend,backend_counts,lock_wait_ns,cpu_distance_path,routing_reasons,fallback,gpu_row_preparation,predicate_traversals,row_materialization_ns,materialized_rows,row_cache_hit,eligibility_predicate_kind,eligibility_representation,eligibility_generation,corpus_rows,eligibility_transfer_bytes,eligible_contiguous_runs
0,0,13,1,167097,1,10,100,2000,160,16652224,121,22004,11274,85795,157604,Wgpu,Wgpu:1,145,not-applicable,,false,OnePass,1,4783,100,,TimestampRange,SortedRows,10000,10000,400,96
0,1,11,1,142844,1,10,100,2000,160,16652224,121,22004,7758,80255,133514,Wgpu,Wgpu:1,129,not-applicable,,false,OnePass,1,4350,100,,TimestampRange,SortedRows,10000,10000,400,96
0,2,19,1,134751,1,10,100,2000,160,16652224,121,22004,7018,78459,126701,Wgpu,Wgpu:1,122,not-applicable,,false,OnePass,1,3450,100,,TimestampRange,SortedRows,10000,10000,400,96
0,3,46,1,140408,1,10,100,2000,160,16652224,121,22004,7032,79625,131970,Wgpu,Wgpu:1,123,not-applicable,,false,OnePass,1,3523,100,,TimestampRange,SortedRows,10000,10000,400,96
0,4,37,1,137418,1,10,100,2000,160,16652224,121,22004,7488,79065,129340,Wgpu,Wgpu:1,126,not-applicable,,false,OnePass,1,3480,100,,TimestampRange,SortedRows,10000,10000,400,96
0,5,27,1,133704,1,10,100,2000,160,16652224,121,22004,6798,78228,125803,Wgpu,Wgpu:1,112,not-applicable,,false,OnePass,1,3402,100,,TimestampRange,SortedRows,10000,10000,400,96
0,6,7,1,133325,1,10,100,2000,160,16652224,121,22004,6965,79045,125540,Wgpu,Wgpu:1,114,not-applicable,,false,OnePass,1,3443,100,,TimestampRange,SortedRows,10000,10000,400,96
0,7,15,1,132751,1,10,100,2000,160,16652224,121,22004,6735,78207,125130,Wgpu,Wgpu:1,114,not-applicable,,false,OnePass,1,3424,100,,TimestampRange,SortedRows,10000,10000,400,96
0,8,41,1,134995,1,10,100,2000,160,16652224,121,22004,6929,79230,127212,Wgpu,Wgpu:1,113,not-applicable,,false,OnePass,1,3430,100,,TimestampRange,SortedRows,10000,10000,400,96
0,9,50,1,132972,1,10,100,2000,160,16652224,121,22004,6773,79089,125227,Wgpu,Wgpu:1,114,not-applicable,,false,OnePass,1,3501,100,,TimestampRange,SortedRows,10000,10000,400,96
0,10,24,1,149981,1,10,100,2000,160,16652224,121,22004,7011,78466,142082,Wgpu,Wgpu:1,125,not-applicable,,false,OnePass,1,3324,100,,TimestampRange,SortedRows,10000,10000,400,96
0,11,8,1,135411,1,10,100,2000,160,16652224,121,22004,7343,77649,127656,Wgpu,Wgpu:1,109,not-applicable,,false,OnePass,1,3401,100,,TimestampRange,SortedRows,10000,10000,400,96
0,12,17,1,138633,1,10,100,2000,160,16652224,121,22004,7178,79993,130925,Wgpu,Wgpu:1,106,not-applicable,,false,OnePass,1,3396,100,,TimestampRange,SortedRows,10000,10000,400,96
0,13,23,1,134858,1,10,100,2000,160,16652224,121,22004,6951,77978,127200,Wgpu,Wgpu:1,105,not-applicable,,false,OnePass,1,3337,100,,TimestampRange,SortedRows,10000,10000,400,96
0,14,60,1,134918,1,10,100,2000,160,16652224,121,22004,6841,79868,127110,Wgpu,Wgpu:1,117,not-applicable,,false,OnePass,1,3370,100,,TimestampRange,SortedRows,10000,10000,400,96
0,15,49,1,145736,1,10,100,2000,160,16652224,121,22004,6834,85895,137741,Wgpu,Wgpu:1,115,not-applicable,,false,OnePass,1,3460,100,,TimestampRange,SortedRows,10000,10000,400,96
0,16,22,1,139718,1,10,100,2000,160,16652224,121,22004,7346,79296,131883,Wgpu,Wgpu:1,166,not-applicable,,false,OnePass,1,3333,100,,TimestampRange,SortedRows,10000,10000,400,96
0,17,25,1,136086,1,10,100,2000,160,16652224,121,22004,6844,80003,128040,Wgpu,Wgpu:1,125,not-applicable,,false,OnePass,1,3536,100,,TimestampRange,SortedRows,10000,10000,400,96
