engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
torch-cpu,1,37,11,1,17913880,,1,1.0,
torch-cpu,1,38,20,1,17867010,,1,1.0,
torch-cpu,1,39,45,1,17830915,,1,1.0,
torch-cpu,1,40,5,1,18082012,,1,1.0,
torch-cpu,1,41,46,1,18318467,,1,1.0,
torch-cpu,1,42,56,1,17879839,,1,1.0,
torch-cpu,1,43,41,1,18107741,,1,1.0,
torch-cpu,1,44,44,1,18300670,,1,1.0,
torch-cpu,1,45,58,1,18244516,,1,1.0,
torch-cpu,1,46,43,1,18289884,,1,1.0,
torch-cpu,1,47,51,1,18104396,,1,1.0,
torch-cpu,1,48,48,1,18182253,,1,1.0,
torch-cpu,1,49,9,1,18527551,,1,1.0,
torch-cpu,1,50,19,1,18541532,,1,1.0,
torch-cpu,1,51,60,1,18223584,,1,1.0,
torch-cpu,1,52,23,1,18252728,,1,1.0,
torch-cpu,1,53,39,1,18197245,,1,1.0,
torch-cpu,1,54,28,1,17984165,,1,1.0,
torch-cpu,1,55,33,1,18284626,,1,1.0,
torch-cpu,1,56,37,1,18253230,,1,1.0,
torch-cpu,1,57,47,1,18249674,,1,1.0,
torch-cpu,1,58,25,1,18231416,,1,1.0,
torch-cpu,1,59,63,1,18400330,,1,1.0,
torch-cpu,1,60,17,1,18510024,,1,1.0,
torch-cpu,1,61,53,1,18494130,,1,1.0,
torch-cpu,1,62,21,1,18530565,,1,1.0,
torch-cpu,1,63,49,1,19065718,,1,1.0,
torch-cpu,2,0,3,1,19726700,,1,1.0,
torch-cpu,2,1,5,1,18971197,,1,1.0,
torch-cpu,2,2,37,1,19671378,,1,1.0,
torch-cpu,2,3,7,1,18691036,,1,1.0,
torch-cpu,2,4,31,1,18419819,,1,1.0,
torch-cpu,2,5,45,1,18301772,,1,1.0,
torch-cpu,2,6,15,1,18328813,,1,1.0,
torch-cpu,2,7,12,1,18204366,,1,1.0,
torch-cpu,2,8,57,1,18269533,,1,1.0,
torch-cpu,2,9,25,1,18359258,,1,1.0,
torch-cpu,2,10,59,1,18382964,,1,1.0,
torch-cpu,2,11,19,1,18098047,,1,1.0,
torch-cpu,2,12,27,1,18273940,,1,1.0,
torch-cpu,2,13,17,1,18395813,,1,1.0,
torch-cpu,2,14,46,1,18383595,,1,1.0,
torch-cpu,2,15,40,1,18471607,,1,1.0,
torch-cpu,2,16,41,1,18430515,,1,1.0,
torch-cpu,2,17,4,1,18057385,,1,1.0,
torch-cpu,2,18,11,1,18193960,,1,1.0,
torch-cpu,2,19,23,1,18319258,,1,1.0,
torch-cpu,2,20,36,1,18364957,,1,1.0,
torch-cpu,2,21,44,1,18309433,,1,1.0,
torch-cpu,2,22,35,1,18499709,,1,1.0,
torch-cpu,2,23,39,1,18282854,,1,1.0,
torch-cpu,2,24,1,1,18306108,,1,1.0,
torch-cpu,2,25,2,1,18164917,,1,1.0,
torch-cpu,2,26,32,1,18363755,,1,1.0,
torch-cpu,2,27,60,1,18459839,,1,1.0,
torch-cpu,2,28,42,1,18342503,,1,1.0,
torch-cpu,2,29,47,1,18506830,,1,1.0,
torch-cpu,2,30,33,1,18733690,,1,1.0,
torch-cpu,2,31,63,1,18710055,,1,1.0,
torch-cpu,2,32,13,1,18734081,,1,1.0,
torch-cpu,2,33,28,1,18614201,,1,1.0,
torch-cpu,2,34,16,1,18681051,,1,1.0,
torch-cpu,2,35,58,1,18611878,,1,1.0,
torch-cpu,2,36,29,1,18942904,,1,1.0,
torch-cpu,2,37,24,1,18859679,,1,1.0,
torch-cpu,2,38,8,1,18830145,,1,1.0,
torch-cpu,2,39,62,1,18395252,,1,1.0,
torch-cpu,2,40,51,1,18616124,,1,1.0,
torch-cpu,2,41,55,1,18354040,,1,1.0,
torch-cpu,2,42,21,1,18743906,,1,1.0,
torch-cpu,2,43,61,1,18510846,,1,1.0,
torch-cpu,2,44,43,1,18183164,,1,1.0,
torch-cpu,2,45,0,1,18854261,,1,1.0,
torch-cpu,2,46,48,1,18788282,,1,1.0,
torch-cpu,2,47,14,1,18530906,,1,1.0,
torch-cpu,2,48,9,1,18677356,,1,1.0,
torch-cpu,2,49,20,1,18741612,,1,1.0,
torch-cpu,2,50,49,1,18815383,,1,1.0,
torch-cpu,2,51,54,1,18570916,,1,1.0,
torch-cpu,2,52,6,1,18863395,,1,1.0,
torch-cpu,2,53,52,1,18931187,,1,1.0,
torch-cpu,2,54,50,1,18848663,,1,1.0,
torch-cpu,2,55,56,1,18411547,,1,1.0,
torch-cpu,2,56,38,1,18723655,,1,1.0,
torch-cpu,2,57,34,1,18627611,,1,1.0,
torch-cpu,2,58,10,1,18721723,,1,1.0,
torch-cpu,2,59,26,1,18495192,,1,1.0,
torch-cpu,2,60,53,1,18407541,,1,1.0,
torch-cpu,2,61,18,1,18416565,,1,1.0,
torch-cpu,2,62,22,1,18575373,,1,1.0,
torch-cpu,2,63,30,1,18504857,,1,1.0,
