engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
torch-cpu,1,30,6,1,100187,,10,1.0,1.0
torch-cpu,1,31,57,1,98164,,10,1.0,1.0
torch-cpu,1,32,8,1,95849,,10,1.0,1.0
torch-cpu,1,33,42,1,94026,,10,1.0,1.0
torch-cpu,1,34,1,1,93154,,10,1.0,1.0
torch-cpu,1,35,61,1,93094,,10,1.0,1.0
torch-cpu,1,36,62,1,99015,,10,1.0,1.0
torch-cpu,1,37,11,1,95037,,10,1.0,1.0
torch-cpu,1,38,20,1,94306,,10,1.0,1.0
torch-cpu,1,39,45,1,92894,,10,1.0,1.0
torch-cpu,1,40,5,1,92984,,10,1.0,1.0
torch-cpu,1,41,46,1,92894,,10,1.0,1.0
torch-cpu,1,42,56,1,92673,,10,1.0,1.0
torch-cpu,1,43,41,1,99526,,10,1.0,1.0
torch-cpu,1,44,44,1,92563,,10,1.0,1.0
torch-cpu,1,45,58,1,92663,,10,1.0,1.0
torch-cpu,1,46,43,1,92744,,10,1.0,1.0
torch-cpu,1,47,51,1,92964,,10,1.0,1.0
torch-cpu,1,48,48,1,91701,,10,1.0,1.0
torch-cpu,1,49,9,1,92793,,10,1.0,1.0
torch-cpu,1,50,19,1,94035,,10,1.0,1.0
torch-cpu,1,51,60,1,96099,,10,1.0,1.0
torch-cpu,1,52,23,1,93835,,10,1.0,1.0
torch-cpu,1,53,39,1,93465,,10,1.0,1.0
torch-cpu,1,54,28,1,93615,,10,1.0,1.0
torch-cpu,1,55,33,1,94897,,10,1.0,1.0
torch-cpu,1,56,37,1,100528,,10,1.0,1.0
torch-cpu,1,57,47,1,93044,,10,1.0,1.0
torch-cpu,1,58,25,1,94357,,10,1.0,1.0
torch-cpu,1,59,63,1,93314,,10,1.0,1.0
torch-cpu,1,60,17,1,93675,,10,1.0,1.0
torch-cpu,1,61,53,1,93535,,10,1.0,1.0
torch-cpu,1,62,21,1,93315,,10,1.0,1.0
torch-cpu,1,63,49,1,95309,,10,1.0,1.0
torch-cpu,2,0,3,1,95148,,10,1.0,1.0
torch-cpu,2,1,5,1,93906,,10,1.0,1.0
torch-cpu,2,2,37,1,92804,,10,1.0,1.0
torch-cpu,2,3,7,1,93075,,10,1.0,1.0
torch-cpu,2,4,31,1,93245,,10,1.0,1.0
torch-cpu,2,5,45,1,99776,,10,1.0,1.0
torch-cpu,2,6,15,1,93856,,10,1.0,1.0
torch-cpu,2,7,12,1,93225,,10,1.0,1.0
torch-cpu,2,8,57,1,92433,,10,1.0,1.0
torch-cpu,2,9,25,1,92894,,10,1.0,1.0
torch-cpu,2,10,59,1,92734,,10,1.0,1.0
torch-cpu,2,11,19,1,92714,,10,1.0,1.0
torch-cpu,2,12,27,1,94797,,10,1.0,1.0
torch-cpu,2,13,17,1,93014,,10,1.0,1.0
torch-cpu,2,14,46,1,94046,,10,1.0,1.0
torch-cpu,2,15,40,1,92933,,10,1.0,1.0
torch-cpu,2,16,41,1,93104,,10,1.0,1.0
torch-cpu,2,17,4,1,92723,,10,1.0,1.0
torch-cpu,2,18,11,1,98685,,10,1.0,1.0
torch-cpu,2,19,23,1,93425,,10,1.0,1.0
torch-cpu,2,20,36,1,92813,,10,1.0,1.0
torch-cpu,2,21,44,1,92624,,10,1.0,1.0
torch-cpu,2,22,35,1,93204,,10,1.0,1.0
torch-cpu,2,23,39,1,92713,,10,1.0,1.0
torch-cpu,2,24,1,1,93124,,10,1.0,1.0
torch-cpu,2,25,2,1,99626,,10,1.0,1.0
torch-cpu,2,26,32,1,95037,,10,1.0,1.0
torch-cpu,2,27,60,1,92893,,10,1.0,1.0
torch-cpu,2,28,42,1,93364,,10,1.0,1.0
torch-cpu,2,29,47,1,92794,,10,1.0,1.0
torch-cpu,2,30,33,1,96511,,10,1.0,1.0
torch-cpu,2,31,63,1,92363,,10,1.0,1.0
torch-cpu,2,32,13,1,94798,,10,1.0,1.0
torch-cpu,2,33,28,1,94667,,10,1.0,1.0
torch-cpu,2,34,16,1,92583,,10,1.0,1.0
torch-cpu,2,35,58,1,93034,,10,1.0,1.0
torch-cpu,2,36,29,1,92202,,10,1.0,1.0
torch-cpu,2,37,24,1,93044,,10,1.0,1.0
torch-cpu,2,38,8,1,98945,,10,1.0,1.0
torch-cpu,2,39,62,1,94016,,10,1.0,1.0
torch-cpu,2,40,51,1,93285,,10,1.0,1.0
torch-cpu,2,41,55,1,93144,,10,1.0,1.0
torch-cpu,2,42,21,1,93114,,10,1.0,1.0
torch-cpu,2,43,61,1,92072,,10,1.0,1.0
torch-cpu,2,44,43,1,92723,,10,1.0,1.0
torch-cpu,2,45,0,1,94417,,10,1.0,1.0
torch-cpu,2,46,48,1,92383,,10,1.0,1.0
torch-cpu,2,47,14,1,93365,,10,1.0,1.0
torch-cpu,2,48,9,1,120726,,10,1.0,1.0
torch-cpu,2,49,20,1,92984,,10,1.0,1.0
torch-cpu,2,50,49,1,93425,,10,1.0,1.0
torch-cpu,2,51,54,1,99507,,10,1.0,1.0
torch-cpu,2,52,6,1,94006,,10,1.0,1.0
torch-cpu,2,53,52,1,93245,,10,1.0,1.0
torch-cpu,2,54,50,1,94817,,10,1.0,1.0
torch-cpu,2,55,56,1,93755,,10,1.0,1.0
torch-cpu,2,56,38,1,93144,,10,1.0,1.0
torch-cpu,2,57,34,1,93395,,10,1.0,1.0
torch-cpu,2,58,10,1,103253,,10,1.0,1.0
torch-cpu,2,59,26,1,97582,,10,1.0,1.0
torch-cpu,2,60,53,1,93505,,10,1.0,1.0
torch-cpu,2,61,18,1,93104,,10,1.0,1.0
torch-cpu,2,62,22,1,91501,,10,1.0,1.0
torch-cpu,2,63,30,1,92162,,10,1.0,1.0
