run,batch_index,query_indices,query_count,batch_latency_ns,k,recall_at_k,recall_at_10,result_count,eligible_count,upload_bytes,readback_bytes,max_qenlo_allocation_bytes,process_allocation_count,process_allocated_bytes,upload_enqueue_ns,readback_completion_ns,backend_execution_ns,device_scoring_ns,device_selection_ns,actual_backend,backend_counts,lock_wait_ns,cpu_distance_path,routing_reasons,fallback,gpu_row_preparation,predicate_traversals,row_materialization_ns,materialized_rows,row_cache_hit,eligibility_predicate_kind,eligibility_representation,eligibility_generation,corpus_rows,eligibility_transfer_bytes,eligible_contiguous_runs
0,0,9;3;0;11;17;12;16;27,8,1025800,10,1,1,40,5,4768,10496,5283008,338,47790,76100,191800,1010900,5120,19456,Wgpu,Wgpu:8,3200,not-applicable,,false,OnePass,1,1400,5,,TimestampRange,TinyRows,256,256,20,5
0,1,23;8;7;25;24;20;28;26,8,347500,10,1,1,40,5,4768,10496,5283008,212,31884,47300,156600,328700,3072,19456,Wgpu,Wgpu:8,4000,not-applicable,,false,OnePass,1,1400,5,,TimestampRange,TinyRows,256,256,20,5
0,2,5;10;19;2;4;31;1;22,8,315800,10,1,1,40,5,4768,10496,5283008,212,31884,41600,158600,304900,3072,19456,Wgpu,Wgpu:8,3200,not-applicable,,false,OnePass,1,900,5,,TimestampRange,TinyRows,256,256,20,5
0,3,15;29;21;6;30;18;13;14,8,290100,10,1,1,40,5,4768,10496,5283008,212,31884,43100,136100,279900,3072,18432,Wgpu,Wgpu:8,1600,not-applicable,,false,OnePass,1,1000,5,,TimestampRange,TinyRows,256,256,20,5
